SUBJECT,HOUSEHOLD,SEX,AGE_YEAR,CONSUMPTION_DAY,WEEK_DAY,PREG_LACT,BREASTFEEDING,sum_ENERGY_kcal,WEEKEND,adm2_,adm2_2,adm2_6,adm2_3,adm2_7,adm2_8,adm2_1,adm2_4,adm2_5
35935,4804,1,50,19,4,NA,NA,1546,0,8,0,0,0,0,1,0,0,0
35976,6518,1,45,7,5,NA,NA,1397,0,6,0,1,0,0,0,0,0,0
36006,1832,1,21,24,7,NA,NA,1929,1,7,0,0,0,1,0,0,0,0
36031,5130,1,42,13,2,NA,NA,1903,0,2,1,0,0,0,0,0,0,0
36128,10635,1,26,9,6,NA,NA,1450,0,8,0,0,0,0,1,0,0,0
36174,9969,1,66,11,2,NA,NA,1495,0,1,0,0,0,0,0,1,0,0
36199,10574,1,39,14,1,NA,NA,1793,1,4,0,0,0,0,0,0,1,0
36217,2725,1,50,13,4,NA,NA,1783,0,1,0,0,0,0,0,1,0,0
36253,5600,1,32,13,5,NA,NA,2569,0,7,0,0,0,1,0,0,0,0
36275,10348,1,73,6,7,NA,NA,2301,1,3,0,0,1,0,0,0,0,0
36280,6653,1,40,12,7,NA,NA,2049,1,4,0,0,0,0,0,0,1,0
36282,3393,1,25,6,6,NA,NA,2182,0,6,0,1,0,0,0,0,0,0
36350,11869,1,62,14,4,NA,NA,1779,0,8,0,0,0,0,1,0,0,0
36384,2885,1,32,6,4,NA,NA,1890,0,6,0,1,0,0,0,0,0,0
36486,4499,1,18,30,6,NA,NA,1219,0,6,0,1,0,0,0,0,0,0
36505,3926,1,55,1,5,NA,NA,1314,0,3,0,0,1,0,0,0,0,0
36508,3926,1,22,1,5,NA,NA,1314,0,3,0,0,1,0,0,0,0,0
36525,4666,1,41,24,5,NA,NA,2529,0,3,0,0,1,0,0,0,0,0
36526,7253,1,28,8,6,NA,NA,1473,0,6,0,1,0,0,0,0,0,0
36554,9574,1,49,6,4,NA,NA,1736,0,6,0,1,0,0,0,0,0,0
36592,4828,1,22,7,5,NA,NA,1660,0,6,0,1,0,0,0,0,0,0
36618,557,1,77,7,1,NA,NA,1682,1,3,0,0,1,0,0,0,0,0
36625,4442,1,24,28,3,NA,NA,1716,0,3,0,0,1,0,0,0,0,0
36648,616,1,46,19,4,NA,NA,1391,0,8,0,0,0,0,1,0,0,0
36654,9569,1,23,24,2,NA,NA,2829,0,3,0,0,1,0,0,0,0,0
36655,4848,1,23,30,6,NA,NA,1462,0,6,0,1,0,0,0,0,0,0
36708,3468,1,33,17,1,NA,NA,1572,1,5,0,0,0,0,0,0,0,1
36740,7596,1,48,26,4,NA,NA,433,0,7,0,0,0,1,0,0,0,0
36791,9273,1,71,22,7,NA,NA,1381,1,8,0,0,0,0,1,0,0,0
36810,3851,1,28,23,1,NA,NA,1410,1,8,0,0,0,0,1,0,0,0
36838,704,1,33,22,6,NA,NA,1583,0,5,0,0,0,0,0,0,0,1
36883,4450,1,56,9,5,NA,NA,1544,0,2,1,0,0,0,0,0,0,0
36889,3837,1,19,2,6,NA,NA,1738,0,3,0,0,1,0,0,0,0,0
36936,8800,1,60,4,1,NA,NA,1044,1,8,0,0,0,0,1,0,0,0
36952,211,1,23,16,7,NA,NA,1408,1,5,0,0,0,0,0,0,0,1
37103,9296,1,30,26,2,NA,NA,2831,0,7,0,0,0,1,0,0,0,0
37104,4148,1,64,10,4,NA,NA,1160,0,4,0,0,0,0,0,0,1,0
37111,4777,1,62,21,1,NA,NA,2435,1,3,0,0,1,0,0,0,0,0
37149,6182,1,25,14,4,NA,NA,1327,0,8,0,0,0,0,1,0,0,0
37182,4340,1,32,5,2,NA,NA,1813,0,8,0,0,0,0,1,0,0,0
37220,5286,1,45,19,4,NA,NA,1287,0,8,0,0,0,0,1,0,0,0
37256,4148,1,31,10,4,NA,NA,1160,0,4,0,0,0,0,0,0,1,0
37262,10406,1,24,16,5,NA,NA,1711,0,2,1,0,0,0,0,0,0,0
37269,4512,1,18,7,3,NA,NA,2073,0,1,0,0,0,0,0,1,0,0
37337,8557,1,45,10,1,NA,NA,1867,1,1,0,0,0,0,0,1,0,0
37357,11540,1,34,9,3,NA,NA,2150,0,4,0,0,0,0,0,0,1,0
37440,11076,1,46,18,2,NA,NA,796,0,5,0,0,0,0,0,0,0,1
37495,4825,1,46,12,2,NA,NA,1380,0,6,0,1,0,0,0,0,0,0
37513,11550,1,20,28,3,NA,NA,14,0,3,0,0,1,0,0,0,0,0
37514,10539,1,20,16,4,NA,NA,2060,0,3,0,0,1,0,0,0,0,0
37527,1777,1,50,20,4,NA,NA,1603,0,5,0,0,0,0,0,0,0,1
37599,4659,1,40,17,4,NA,NA,2403,0,3,0,0,1,0,0,0,0,0
37629,11055,1,55,11,7,NA,NA,1352,1,1,0,0,0,0,0,1,0,0
37645,2193,1,72,19,7,NA,NA,2283,1,3,0,0,1,0,0,0,0,0
37654,693,1,62,26,4,NA,NA,1509,0,7,0,0,0,1,0,0,0,0
37701,9542,1,22,19,4,NA,NA,2173,0,7,0,0,0,1,0,0,0,0
37705,3447,1,35,17,6,NA,NA,1414,0,2,1,0,0,0,0,0,0,0
37825,2927,1,25,14,3,NA,NA,1583,0,2,1,0,0,0,0,0,0,0
37883,6290,1,74,10,6,NA,NA,1266,0,2,1,0,0,0,0,0,0,0
37896,652,1,75,24,2,NA,NA,1087,0,8,0,0,0,0,1,0,0,0
37898,4055,1,35,23,6,NA,NA,1836,0,1,0,0,0,0,0,1,0,0
37922,11055,1,26,11,7,NA,NA,1539,1,1,0,0,0,0,0,1,0,0
37930,1208,1,35,14,1,NA,NA,1299,1,4,0,0,0,0,0,0,1,0
37989,6367,1,47,8,4,NA,NA,1911,0,2,1,0,0,0,0,0,0,0
38064,11185,1,26,29,4,NA,NA,1223,0,7,0,0,0,1,0,0,0,0
38134,5324,1,52,11,2,NA,NA,1849,0,1,0,0,0,0,0,1,0,0
38145,11854,1,20,6,7,NA,NA,1891,1,4,0,0,0,0,0,0,1,0
38152,5086,1,41,14,3,NA,NA,1551,0,1,0,0,0,0,0,1,0,0
38201,7521,1,65,1,1,NA,NA,1332,1,6,0,1,0,0,0,0,0,0
38237,11665,1,22,31,7,NA,NA,1551,1,1,0,0,0,0,0,1,0,0
38255,3804,1,25,5,2,NA,NA,1390,0,8,0,0,0,0,1,0,0,0
38289,9368,1,30,5,7,NA,NA,1303,1,7,0,0,0,1,0,0,0,0
38312,2992,1,31,19,4,NA,NA,1584,0,8,0,0,0,0,1,0,0,0
38383,7943,1,32,12,3,NA,NA,2065,0,1,0,0,0,0,0,1,0,0
38384,6763,1,27,29,3,NA,NA,2359,0,4,0,0,0,0,0,0,1,0
38404,5130,1,18,13,2,NA,NA,1903,0,2,1,0,0,0,0,0,0,0
38411,6217,1,25,1,3,NA,NA,1525,0,1,0,0,0,0,0,1,0,0
38424,4887,1,18,1,3,NA,NA,1821,0,1,0,0,0,0,0,1,0,0
38485,11405,1,34,6,7,NA,NA,1964,1,3,0,0,1,0,0,0,0,0
38522,5480,1,20,22,6,NA,NA,1444,0,5,0,0,0,0,0,0,0,1
38545,1845,1,56,28,6,NA,NA,2027,0,3,0,0,1,0,0,0,0,0
38546,1826,1,80,6,7,NA,NA,1071,1,3,0,0,1,0,0,0,0,0
38577,7564,1,60,13,2,NA,NA,1421,0,2,1,0,0,0,0,0,0,0
38646,322,1,47,10,4,NA,NA,965,0,4,0,0,0,0,0,0,1,0
38684,6780,1,45,26,1,NA,NA,1425,1,7,0,0,0,1,0,0,0,0
38756,9334,1,45,10,7,NA,NA,1227,1,8,0,0,0,0,1,0,0,0
38787,4479,1,39,23,1,NA,NA,1331,1,8,0,0,0,0,1,0,0,0
38790,6465,1,24,24,2,NA,NA,1433,0,3,0,0,1,0,0,0,0,0
38877,2325,1,62,23,6,NA,NA,874,0,7,0,0,0,1,0,0,0,0
38943,11676,1,24,10,7,NA,NA,1721,1,6,0,1,0,0,0,0,0,0
39047,4243,1,34,7,5,NA,NA,1450,0,6,0,1,0,0,0,0,0,0
39075,2810,1,28,14,3,NA,NA,1314,0,2,1,0,0,0,0,0,0,0
39243,8582,1,55,25,2,NA,NA,1496,0,5,0,0,0,0,0,0,0,1
39250,69,1,18,17,2,NA,NA,1478,0,7,0,0,0,1,0,0,0,0
39374,3949,1,25,8,4,NA,NA,1526,0,1,0,0,0,0,0,1,0,0
39378,6916,1,18,13,2,NA,NA,1248,0,1,0,0,0,0,0,1,0,0
39414,10355,1,25,13,4,NA,NA,1250,0,5,0,0,0,0,0,0,0,1
39463,9755,1,56,6,6,NA,NA,1417,0,6,0,1,0,0,0,0,0,0
39472,6461,1,33,6,7,NA,NA,1080,1,4,0,0,0,0,0,0,1,0
39487,2138,1,26,15,6,NA,NA,1862,0,1,0,0,0,0,0,1,0,0
39611,6763,1,52,29,3,NA,NA,2131,0,4,0,0,0,0,0,0,1,0
39630,3005,1,28,21,4,NA,NA,2015,0,1,0,0,0,0,0,1,0,0
39640,6873,1,30,26,2,NA,NA,1052,0,1,0,0,0,0,0,1,0,0
39642,8153,1,40,26,2,NA,NA,1225,0,1,0,0,0,0,0,1,0,0
39657,3056,1,45,8,2,NA,NA,3090,0,3,0,0,1,0,0,0,0,0
39672,6135,1,46,12,2,NA,NA,1575,0,6,0,1,0,0,0,0,0,0
