SUBJECT,HOUSEHOLD,SEX,AGE_YEAR,CONSUMPTION_DAY,WEEK_DAY,PREG_LACT,BREASTFEEDING,sum_ENERGY_kcal,WEEKEND,adm2_,adm2_1,adm2_6,adm2_2,adm2_7,adm2_4,adm2_3,adm2_5,adm2_8
10085,10924,2,60,8,2,0,NA,1628,0,1,1,0,0,0,0,0,0,0
10119,2157,2,60,25,5,0,NA,1739,0,5,0,0,0,0,0,0,1,0
10142,4291,2,27,3,3,1,NA,1841,0,4,0,0,0,0,1,0,0,0
10154,8560,2,50,18,7,0,NA,1536,1,3,0,0,0,0,0,1,0,0
10185,5980,2,22,1,4,1,NA,2420,0,5,0,0,0,0,0,0,1,0
10223,9744,2,65,16,1,0,NA,1454,1,8,0,0,0,0,0,0,0,1
10226,3270,2,45,18,6,1,NA,2465,0,5,0,0,0,0,0,0,1,0
10263,565,2,40,14,2,1,NA,2092,0,1,1,0,0,0,0,0,0,0
10281,6815,2,41,22,2,1,NA,2188,0,6,0,1,0,0,0,0,0,0
10288,219,2,20,13,7,1,NA,2291,1,5,0,0,0,0,0,0,1,0
10324,10232,2,25,29,7,1,NA,2047,1,2,0,0,1,0,0,0,0,0
10330,9653,2,32,13,5,1,NA,1887,0,8,0,0,0,0,0,0,0,1
10337,2601,2,40,18,7,1,NA,1428,1,3,0,0,0,0,0,1,0,0
10381,4879,2,65,29,5,0,NA,1716,0,4,0,0,0,0,1,0,0,0
10382,6670,2,35,18,7,1,NA,2685,1,3,0,0,0,0,0,1,0,0
10384,11725,2,18,24,6,1,NA,1958,0,4,0,0,0,0,1,0,0,0
10457,4601,2,57,20,5,0,NA,1976,0,3,0,0,0,0,0,1,0,0
10476,8626,2,22,13,3,1,NA,2105,0,2,0,0,1,0,0,0,0,0
10478,9204,2,19,24,3,1,NA,3073,0,3,0,0,0,0,0,1,0,0
10506,8211,2,28,6,6,1,NA,2144,0,4,0,0,0,0,1,0,0,0
10548,8076,2,62,31,7,0,NA,1466,1,4,0,0,0,0,1,0,0,0
10557,9175,2,47,19,5,1,NA,1421,0,2,0,0,1,0,0,0,0,0
10585,344,2,55,22,7,0,NA,1457,1,3,0,0,0,0,0,1,0,0
10607,10205,2,45,15,7,1,NA,1989,1,8,0,0,0,0,0,0,0,1
10681,5088,2,22,15,7,1,NA,1522,1,8,0,0,0,0,0,0,0,1
10723,1043,2,35,18,3,1,NA,1335,0,8,0,0,0,0,0,0,0,1
10738,7051,2,35,24,2,1,NA,1454,0,8,0,0,0,0,0,0,0,1
10766,9055,2,18,27,2,1,NA,2803,0,6,0,1,0,0,0,0,0,0
10768,10833,2,25,8,5,1,NA,1620,0,6,0,1,0,0,0,0,0,0
10835,8328,2,28,7,4,1,NA,2073,0,2,0,0,1,0,0,0,0,0
10856,4896,2,38,9,6,1,NA,2911,0,2,0,0,1,0,0,0,0,0
10898,9636,2,32,29,4,1,NA,3283,0,6,0,1,0,0,0,0,0,0
10936,9117,2,50,27,2,0,NA,1989,0,6,0,1,0,0,0,0,0,0
10951,2114,2,38,12,7,1,NA,1142,1,1,1,0,0,0,0,0,0,0
10972,11340,2,30,19,4,1,NA,2351,0,3,0,0,0,0,0,1,0,0
11097,2294,2,76,12,3,0,NA,999,0,7,0,0,0,1,0,0,0,0
11106,6726,2,31,22,7,1,NA,1366,1,8,0,0,0,0,0,0,0,1
11130,2097,2,50,12,4,0,NA,1672,0,8,0,0,0,0,0,0,0,1
11131,10232,2,65,29,7,0,NA,2448,1,2,0,0,1,0,0,0,0,0
11141,233,2,42,24,4,1,NA,2121,0,6,0,1,0,0,0,0,0,0
11174,2159,2,35,21,5,1,NA,2442,0,1,1,0,0,0,0,0,0,0
11209,4309,2,32,29,4,1,NA,2706,0,6,0,1,0,0,0,0,0,0
11256,988,2,23,12,3,1,NA,2058,0,7,0,0,0,1,0,0,0,0
11277,3618,2,20,28,7,1,NA,3098,1,3,0,0,0,0,0,1,0,0
11292,10530,2,20,15,3,1,NA,1729,0,5,0,0,0,0,0,0,1,0
11293,8445,2,18,18,3,1,NA,1556,0,8,0,0,0,0,0,0,0,1
11353,6210,2,22,31,7,1,NA,2904,1,4,0,0,0,0,1,0,0,0
11391,2531,2,22,27,4,1,NA,1574,0,4,0,0,0,0,1,0,0,0
11414,9102,2,28,16,1,1,NA,1802,1,8,0,0,0,0,0,0,0,1
11422,9944,2,56,27,4,0,NA,2217,0,4,0,0,0,0,1,0,0,0
11423,10053,2,36,26,3,1,NA,2069,0,4,0,0,0,0,1,0,0,0
11442,120,2,23,23,3,1,NA,1364,0,5,0,0,0,0,0,0,1,0
11443,782,2,20,16,7,1,NA,1797,1,7,0,0,0,1,0,0,0,0
11450,1927,2,25,10,5,1,NA,2073,0,1,1,0,0,0,0,0,0,0
11477,459,2,35,14,5,1,NA,1375,0,1,1,0,0,0,0,0,0,0
