SUBJECT,HOUSEHOLD,SEX,AGE_YEAR,CONSUMPTION_DAY.x,WEEK_DAY,PREG_LACT.x,BREASTFEEDING.x,sum_VITA_RAE_mcg,CONSUMPTION_DAY.y,PREG_LACT.y,BREASTFEEDING.y,sum_FOLDFE_mcg,CONSUMPTION_DAY.x.x,PREG_LACT.x.x,BREASTFEEDING.x.x,sum_IRON_mg,CONSUMPTION_DAY.y.y,PREG_LACT.y.y,BREASTFEEDING.y.y,sum_ZINC_mg,CONSUMPTION_DAY,PREG_LACT,BREASTFEEDING,sum_VITB12_mcg,WEEKEND,adm2_,adm2_2,adm2_4,adm2_3,adm2_5,adm2_7,adm2_6,adm2_11,adm2_10,adm2_8,adm2_1,adm2_9
4228,10619,1,25,12,6,NA,NA,13,12,NA,NA,312,12,NA,NA,14.389999999999999,12,NA,NA,8.88,12,NA,NA,0,0,9,0,0,0,0,0,0,0,0,0,0,1
4441,2009,1,40,27,3,NA,NA,46,27,NA,NA,140,27,NA,NA,6.859999999999999,27,NA,NA,5.74,27,NA,NA,0,0,3,0,0,1,0,0,0,0,0,0,0,0
4555,1712,1,60,25,4,NA,NA,141,25,NA,NA,318,25,NA,NA,17.08,25,NA,NA,11.32,25,NA,NA,0,0,5,0,0,0,1,0,0,0,0,0,0,0
4598,9712,1,32,25,6,NA,NA,83,25,NA,NA,103,25,NA,NA,8.46,25,NA,NA,6.29,25,NA,NA,0,0,8,0,0,0,0,0,0,0,0,1,0,0
4611,4532,1,45,22,1,NA,NA,508,22,NA,NA,123,22,NA,NA,21.95,22,NA,NA,6.96,22,NA,NA,2.28,1,1,0,0,0,0,0,0,0,0,0,1,0
4631,3517,1,55,30,6,NA,NA,20,30,NA,NA,228,30,NA,NA,18.980000000000004,30,NA,NA,10.26,30,NA,NA,0.936,0,1,0,0,0,0,0,0,0,0,0,1,0
4666,7543,1,25,21,7,NA,NA,313,21,NA,NA,920,21,NA,NA,16.73,21,NA,NA,8.870000000000001,21,NA,NA,2.6799999999999997,1,1,0,0,0,0,0,0,0,0,0,1,0
4669,306,1,61,29,4,NA,NA,162,29,NA,NA,187,29,NA,NA,11.170000000000002,29,NA,NA,6.94,29,NA,NA,0.8640000000000001,0,6,0,0,0,0,0,1,0,0,0,0,0
4830,7148,1,65,27,7,NA,NA,64,27,NA,NA,159,27,NA,NA,10.049999999999999,27,NA,NA,8.91,27,NA,NA,0,1,5,0,0,0,1,0,0,0,0,0,0,0
4862,11613,1,20,18,4,NA,NA,14,18,NA,NA,122,18,NA,NA,7.220000000000001,18,NA,NA,7.7,18,NA,NA,0.72,0,7,0,0,0,0,1,0,0,0,0,0,0
4886,3962,1,37,15,5,NA,NA,44,15,NA,NA,283,15,NA,NA,20.07,15,NA,NA,8.94,15,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4932,1137,1,20,1,3,NA,NA,22,1,NA,NA,194,1,NA,NA,20.339999999999996,1,NA,NA,13.889999999999999,1,NA,NA,0,0,7,0,0,0,0,1,0,0,0,0,0,0
4958,11079,1,50,1,2,NA,NA,36,1,NA,NA,200,1,NA,NA,10.350000000000001,1,NA,NA,8.01,1,NA,NA,0,0,7,0,0,0,0,1,0,0,0,0,0,0
5018,2705,1,26,12,4,NA,NA,111,12,NA,NA,308,12,NA,NA,20.439999999999998,12,NA,NA,14.74,12,NA,NA,2.241,0,4,0,1,0,0,0,0,0,0,0,0,0
5022,5597,1,45,22,3,NA,NA,1441,22,NA,NA,84,22,NA,NA,30.52,22,NA,NA,6.090000000000001,22,NA,NA,4.05,0,2,1,0,0,0,0,0,0,0,0,0,0
5034,6742,1,65,24,1,NA,NA,385,24,NA,NA,224,24,NA,NA,17.599999999999998,24,NA,NA,10.38,24,NA,NA,0,1,8,0,0,0,0,0,0,0,0,1,0,0
5048,2864,1,55,9,3,NA,NA,21,9,NA,NA,124,9,NA,NA,5.309999999999999,9,NA,NA,5.749999999999999,9,NA,NA,0,0,2,1,0,0,0,0,0,0,0,0,0,0
5082,4868,1,70,5,7,NA,NA,16,5,NA,NA,228,5,NA,NA,9.980000000000002,5,NA,NA,6.8999999999999995,5,NA,NA,0,1,9,0,0,0,0,0,0,0,0,0,0,1
5115,9623,1,35,11,5,NA,NA,1386,11,NA,NA,130,11,NA,NA,21.77,11,NA,NA,7.02,11,NA,NA,0,0,3,0,0,1,0,0,0,0,0,0,0,0
5139,1459,1,58,13,5,NA,NA,89,13,NA,NA,235,13,NA,NA,8.21,13,NA,NA,6.69,13,NA,NA,0,0,11,0,0,0,0,0,0,1,0,0,0,0
5142,11518,1,30,20,4,NA,NA,19,20,NA,NA,113,20,NA,NA,6.43,20,NA,NA,7.29,20,NA,NA,0,0,8,0,0,0,0,0,0,0,0,1,0,0
5172,4290,1,72,18,4,NA,NA,829,18,NA,NA,104,18,NA,NA,6.46,18,NA,NA,6.1899999999999995,18,NA,NA,0,0,7,0,0,0,0,1,0,0,0,0,0,0
5183,8129,1,30,13,5,NA,NA,2157,13,NA,NA,90,13,NA,NA,11.200000000000001,13,NA,NA,5.93,13,NA,NA,0,0,9,0,0,0,0,0,0,0,0,0,0,1
5229,5390,1,63,19,4,NA,NA,97,19,NA,NA,202,19,NA,NA,13.62,19,NA,NA,9.9,19,NA,NA,0.36,0,11,0,0,0,0,0,0,1,0,0,0,0
5253,10602,1,22,24,1,NA,NA,47,24,NA,NA,156,24,NA,NA,12.41,24,NA,NA,8.159999999999998,24,NA,NA,4,1,8,0,0,0,0,0,0,0,0,1,0,0
5303,10835,1,40,1,3,NA,NA,13,1,NA,NA,190,1,NA,NA,13.6,1,NA,NA,10.179999999999998,1,NA,NA,0,0,7,0,0,0,0,1,0,0,0,0,0,0
5402,1867,1,60,17,5,NA,NA,61,17,NA,NA,174,17,NA,NA,9.17,17,NA,NA,8.109999999999998,17,NA,NA,0,0,4,0,1,0,0,0,0,0,0,0,0,0
5521,11255,1,61,20,3,NA,NA,1931,20,NA,NA,228,20,NA,NA,40.550000000000004,20,NA,NA,14.200000000000001,20,NA,NA,2.89,0,9,0,0,0,0,0,0,0,0,0,0,1
5585,11752,1,42,15,5,NA,NA,174,15,NA,NA,170,15,NA,NA,19.229999999999993,15,NA,NA,9.07,15,NA,NA,3.8,0,1,0,0,0,0,0,0,0,0,0,1,0
5761,1817,1,20,26,7,NA,NA,198,26,NA,NA,218,26,NA,NA,16.189999999999998,26,NA,NA,10.219999999999999,26,NA,NA,0.6525,1,2,1,0,0,0,0,0,0,0,0,0,0
5772,2058,1,70,24,6,NA,NA,49,24,NA,NA,90,24,NA,NA,8.659999999999998,24,NA,NA,6.14,24,NA,NA,0,0,11,0,0,0,0,0,0,1,0,0,0,0
5829,6345,1,20,18,3,NA,NA,2231,18,NA,NA,196,18,NA,NA,15.500000000000002,18,NA,NA,7.769999999999999,18,NA,NA,3.84,0,11,0,0,0,0,0,0,1,0,0,0,0
5857,8860,1,32,20,2,NA,NA,56,20,NA,NA,187,20,NA,NA,10.91,20,NA,NA,7.89,20,NA,NA,0,0,11,0,0,0,0,0,0,1,0,0,0,0
5922,11285,1,36,13,1,NA,NA,57,13,NA,NA,133,13,NA,NA,6.6499999999999995,13,NA,NA,7.439999999999999,13,NA,NA,0,1,1,0,0,0,0,0,0,0,0,0,1,0
5931,4866,1,80,20,6,NA,NA,15,20,NA,NA,76,20,NA,NA,38.04,20,NA,NA,5.4,20,NA,NA,6.8208,0,1,0,0,0,0,0,0,0,0,0,1,0
5945,10472,1,38,22,4,NA,NA,2475,22,NA,NA,180,22,NA,NA,13.610000000000001,22,NA,NA,7.920000000000001,22,NA,NA,0,0,11,0,0,0,0,0,0,1,0,0,0,0
5961,4522,1,50,15,5,NA,NA,258,15,NA,NA,334,15,NA,NA,27.889999999999997,15,NA,NA,17.800000000000004,15,NA,NA,2.1420000000000003,0,1,0,0,0,0,0,0,0,0,0,1,0
5977,10068,1,50,30,4,NA,NA,69,30,NA,NA,260,30,NA,NA,14.079999999999997,30,NA,NA,8.719999999999997,30,NA,NA,0,0,3,0,0,1,0,0,0,0,0,0,0,0
5999,10001,1,50,5,6,NA,NA,88,5,NA,NA,169,5,NA,NA,11.15,5,NA,NA,7.479999999999999,5,NA,NA,0,0,2,1,0,0,0,0,0,0,0,0,0,0
6032,777,1,31,16,6,NA,NA,3159,16,NA,NA,296,16,NA,NA,15.450000000000001,16,NA,NA,11.87,16,NA,NA,0,0,9,0,0,0,0,0,0,0,0,0,0,1
6100,8272,1,73,9,4,NA,NA,100,9,NA,NA,227,9,NA,NA,9.64,9,NA,NA,7.06,9,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6102,3773,1,40,10,7,NA,NA,51,10,NA,NA,162,10,NA,NA,15.599999999999998,10,NA,NA,10.86,10,NA,NA,0,1,3,0,0,1,0,0,0,0,0,0,0,0
6123,1960,1,22,3,5,NA,NA,1846,3,NA,NA,141,3,NA,NA,16.23,3,NA,NA,9.860000000000001,3,NA,NA,0,0,7,0,0,0,0,1,0,0,0,0,0,0
6194,10034,1,30,17,3,NA,NA,2766,17,NA,NA,262,17,NA,NA,39.470000000000006,17,NA,NA,8.92,17,NA,NA,0,0,4,0,1,0,0,0,0,0,0,0,0,0
6210,10106,1,20,23,7,NA,NA,28,23,NA,NA,199,23,NA,NA,11.85,23,NA,NA,8.73,23,NA,NA,0.7560000000000001,1,6,0,0,0,0,0,1,0,0,0,0,0
6232,7666,1,27,13,6,NA,NA,116,13,NA,NA,301,13,NA,NA,11.749999999999998,13,NA,NA,7.979999999999999,13,NA,NA,0.54,0,5,0,0,0,1,0,0,0,0,0,0,0
6233,4331,1,30,11,3,NA,NA,4353,11,NA,NA,193,11,NA,NA,15.04,11,NA,NA,8.61,11,NA,NA,0,0,9,0,0,0,0,0,0,0,0,0,0,1
6284,9338,1,45,22,5,NA,NA,214,22,NA,NA,193,22,NA,NA,9.530000000000001,22,NA,NA,7.74,22,NA,NA,0,0,2,1,0,0,0,0,0,0,0,0,0,0
6293,9994,1,45,5,7,NA,NA,175,5,NA,NA,289,5,NA,NA,9.810000000000002,5,NA,NA,7.94,5,NA,NA,0.21600000000000005,1,9,0,0,0,0,0,0,0,0,0,0,1
6330,2849,1,28,19,4,NA,NA,141,19,NA,NA,201,19,NA,NA,11.34,19,NA,NA,8.169999999999998,19,NA,NA,0,0,11,0,0,0,0,0,0,1,0,0,0,0
6332,10684,1,30,22,3,NA,NA,178,22,NA,NA,282,22,NA,NA,10.700000000000001,22,NA,NA,8.159999999999998,22,NA,NA,0,0,2,1,0,0,0,0,0,0,0,0,0,0
6394,148,1,30,16,1,NA,NA,2749,16,NA,NA,129,16,NA,NA,10.14,16,NA,NA,6.6,16,NA,NA,0,1,11,0,0,0,0,0,0,1,0,0,0,0
6402,1240,1,26,20,2,NA,NA,101,20,NA,NA,185,20,NA,NA,9.25,20,NA,NA,8.25,20,NA,NA,0,0,11,0,0,0,0,0,0,1,0,0,0,0
6419,6791,1,54,19,4,NA,NA,125,19,NA,NA,240,19,NA,NA,13.91,19,NA,NA,9.16,19,NA,NA,0,0,11,0,0,0,0,0,0,1,0,0,0,0
6493,8389,1,35,21,5,NA,NA,1585,21,NA,NA,137,21,NA,NA,26.7,21,NA,NA,7.910000000000001,21,NA,NA,0,0,8,0,0,0,0,0,0,0,0,1,0,0
6524,1249,1,76,27,3,NA,NA,99,27,NA,NA,136,27,NA,NA,11.22,27,NA,NA,5.79,27,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6525,7541,1,28,20,3,NA,NA,650,20,NA,NA,160,20,NA,NA,10.84,20,NA,NA,8.85,20,NA,NA,1.965,0,9,0,0,0,0,0,0,0,0,0,0,1
6684,4923,1,50,12,5,NA,NA,1259,12,NA,NA,178,12,NA,NA,28.140000000000004,12,NA,NA,8.58,12,NA,NA,0,0,3,0,0,1,0,0,0,0,0,0,0,0
6686,8272,1,36,9,4,NA,NA,100,9,NA,NA,238,9,NA,NA,10.420000000000002,9,NA,NA,8.290000000000001,9,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6695,9841,1,40,20,2,NA,NA,3170,20,NA,NA,266,20,NA,NA,48.05,20,NA,NA,10.17,20,NA,NA,0,0,11,0,0,0,0,0,0,1,0,0,0,0
6717,7817,1,35,24,5,NA,NA,110,24,NA,NA,330,24,NA,NA,16.099999999999998,24,NA,NA,11.270000000000001,24,NA,NA,2.07,0,2,1,0,0,0,0,0,0,0,0,0,0
6766,2522,1,45,19,1,NA,NA,66,19,NA,NA,230,19,NA,NA,11.24,19,NA,NA,8.229999999999999,19,NA,NA,0,1,11,0,0,0,0,0,0,1,0,0,0,0
6800,5946,1,22,5,6,NA,NA,70,5,NA,NA,211,5,NA,NA,15.939999999999996,5,NA,NA,11.86,5,NA,NA,0,0,2,1,0,0,0,0,0,0,0,0,0,0
6903,6345,1,46,18,3,NA,NA,2231,18,NA,NA,196,18,NA,NA,15.5,18,NA,NA,7.77,18,NA,NA,3.84,0,11,0,0,0,0,0,0,1,0,0,0,0
6956,2571,1,65,25,6,NA,NA,59,25,NA,NA,134,25,NA,NA,10.39,25,NA,NA,8.29,25,NA,NA,0,0,8,0,0,0,0,0,0,0,0,1,0,0
7027,867,1,30,8,5,NA,NA,163,8,NA,NA,206,8,NA,NA,8.14,8,NA,NA,7.84,8,NA,NA,0,0,3,0,0,1,0,0,0,0,0,0,0,0
7041,1824,1,62,29,3,NA,NA,25,29,NA,NA,103,29,NA,NA,7.1000000000000005,29,NA,NA,6.2299999999999995,29,NA,NA,2.295,0,4,0,1,0,0,0,0,0,0,0,0,0
7045,6429,1,48,2,4,NA,NA,42,2,NA,NA,201,2,NA,NA,12.120000000000001,2,NA,NA,6.93,2,NA,NA,0,0,9,0,0,0,0,0,0,0,0,0,0,1
7058,2384,1,80,28,4,NA,NA,26,28,NA,NA,137,28,NA,NA,15.939999999999998,28,NA,NA,7.83,28,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7112,7641,1,55,1,6,NA,NA,51,1,NA,NA,125,1,NA,NA,10.889999999999999,1,NA,NA,6.679999999999999,1,NA,NA,3.353,0,6,0,0,0,0,0,1,0,0,0,0,0
7114,6231,1,31,3,5,NA,NA,40,3,NA,NA,189,3,NA,NA,16.009999999999998,3,NA,NA,11.129999999999999,3,NA,NA,3.21,0,10,0,0,0,0,0,0,0,1,0,0,0
7167,365,1,66,22,5,NA,NA,196,22,NA,NA,210,22,NA,NA,8.18,22,NA,NA,6.609999999999999,22,NA,NA,0,0,2,1,0,0,0,0,0,0,0,0,0,0
7339,1971,1,32,4,6,NA,NA,4473,4,NA,NA,147,4,NA,NA,13.49,4,NA,NA,7.89,4,NA,NA,0,0,10,0,0,0,0,0,0,0,1,0,0,0
7340,1223,1,40,11,6,NA,NA,48,11,NA,NA,108,11,NA,NA,10.98,11,NA,NA,8.17,11,NA,NA,0,0,9,0,0,0,0,0,0,0,0,0,0,1
7344,8551,1,42,25,3,NA,NA,7,25,NA,NA,139,25,NA,NA,11.049999999999999,25,NA,NA,8.26,25,NA,NA,0.675,0,6,0,0,0,0,0,1,0,0,0,0,0
7420,3680,1,40,15,5,NA,NA,47,15,NA,NA,288,15,NA,NA,29.839999999999996,15,NA,NA,15.08,15,NA,NA,2.68,0,1,0,0,0,0,0,0,0,0,0,1,0
7452,1416,1,35,20,5,NA,NA,2982,20,NA,NA,151,20,NA,NA,15.62,20,NA,NA,9.01,20,NA,NA,0,0,7,0,0,0,0,1,0,0,0,0,0,0
7506,11755,1,45,7,4,NA,NA,7145,7,NA,NA,224,7,NA,NA,19.2,7,NA,NA,8.77,7,NA,NA,0,0,10,0,0,0,0,0,0,0,1,0,0,0
7517,6963,1,45,19,1,NA,NA,99,19,NA,NA,157,19,NA,NA,9.209999999999999,19,NA,NA,6.139999999999998,19,NA,NA,1.2,1,11,0,0,0,0,0,0,1,0,0,0,0
7605,1176,1,32,17,3,NA,NA,4,17,NA,NA,102,17,NA,NA,5.67,17,NA,NA,6.16,17,NA,NA,0,0,4,0,1,0,0,0,0,0,0,0,0,0
7607,6129,1,45,19,1,NA,NA,160,19,NA,NA,203,19,NA,NA,8.42,19,NA,NA,6.5,19,NA,NA,0,1,11,0,0,0,0,0,0,1,0,0,0,0
7633,7608,1,43,18,4,NA,NA,2433,18,NA,NA,210,18,NA,NA,16.569999999999997,18,NA,NA,9.67,18,NA,NA,3.78,0,8,0,0,0,0,0,0,0,0,1,0,0
7712,6834,1,38,23,4,NA,NA,92,23,NA,NA,213,23,NA,NA,10.95,23,NA,NA,8.33,23,NA,NA,0,0,2,1,0,0,0,0,0,0,0,0,0,0
7779,5912,1,33,7,1,NA,NA,67,7,NA,NA,250,7,NA,NA,9.589999999999998,7,NA,NA,8.29,7,NA,NA,0,1,2,1,0,0,0,0,0,0,0,0,0,0
7808,2757,1,36,24,1,NA,NA,1,24,NA,NA,87,24,NA,NA,6.510000000000001,24,NA,NA,6.43,24,NA,NA,2.84,1,6,0,0,0,0,0,1,0,0,0,0,0
7832,2009,1,80,27,3,NA,NA,34,27,NA,NA,109,27,NA,NA,5.5,27,NA,NA,3.7999999999999994,27,NA,NA,0,0,3,0,0,1,0,0,0,0,0,0,0,0
7834,289,1,26,1,3,NA,NA,90,1,NA,NA,184,1,NA,NA,16.77,1,NA,NA,10.63,1,NA,NA,5,0,7,0,0,0,0,1,0,0,0,0,0,0
7844,7417,1,42,19,1,NA,NA,95,19,NA,NA,170,19,NA,NA,12.469999999999997,19,NA,NA,7.089999999999998,19,NA,NA,2.04,1,11,0,0,0,0,0,0,1,0,0,0,0
7886,7641,1,30,1,6,NA,NA,42,1,NA,NA,132,1,NA,NA,8.86,1,NA,NA,6.859999999999999,1,NA,NA,2.345,0,6,0,0,0,0,0,1,0,0,0,0,0
7972,6432,1,32,17,5,NA,NA,6077,17,NA,NA,221,17,NA,NA,13.25,17,NA,NA,13.419999999999998,17,NA,NA,6.42,0,10,0,0,0,0,0,0,0,1,0,0,0
7984,6600,1,58,18,4,NA,NA,29,18,NA,NA,106,18,NA,NA,9.59,18,NA,NA,7,18,NA,NA,0,0,7,0,0,0,0,1,0,0,0,0,0,0
8132,11,1,50,20,6,NA,NA,1993,20,NA,NA,151,20,NA,NA,10.049999999999997,20,NA,NA,8.989999999999998,20,NA,NA,5.7,0,1,0,0,0,0,0,0,0,0,0,1,0
8133,60,1,50,12,5,NA,NA,53,12,NA,NA,125,12,NA,NA,14.29,12,NA,NA,7.759999999999999,12,NA,NA,3.92,0,3,0,0,1,0,0,0,0,0,0,0,0
8142,10522,1,40,26,2,NA,NA,120,26,NA,NA,141,26,NA,NA,6.42,26,NA,NA,7.1899999999999995,26,NA,NA,0,0,5,0,0,0,1,0,0,0,0,0,0,0
8147,10197,1,46,28,2,NA,NA,1841,28,NA,NA,85,28,NA,NA,30.02,28,NA,NA,6.97,28,NA,NA,0.96,0,8,0,0,0,0,0,0,0,0,1,0,0
8185,7430,1,19,10,4,NA,NA,1232,10,NA,NA,188,10,NA,NA,10.089999999999996,10,NA,NA,7.389999999999999,10,NA,NA,0,0,9,0,0,0,0,0,0,0,0,0,0,1
8204,9573,1,19,18,4,NA,NA,49,18,NA,NA,198,18,NA,NA,18.630000000000003,18,NA,NA,12.669999999999998,18,NA,NA,0,0,4,0,1,0,0,0,0,0,0,0,0,0
8227,1138,1,25,11,4,NA,NA,149,11,NA,NA,179,11,NA,NA,8.950000000000001,11,NA,NA,6.430000000000001,11,NA,NA,0,0,5,0,0,0,1,0,0,0,0,0,0,0
8286,9299,1,25,14,4,NA,NA,26,14,NA,NA,161,14,NA,NA,14.820000000000002,14,NA,NA,8.280000000000001,14,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8312,11344,1,30,25,6,NA,NA,1851,25,NA,NA,205,25,NA,NA,15.640000000000002,25,NA,NA,7.61,25,NA,NA,1.32,0,8,0,0,0,0,0,0,0,0,1,0,0
8381,10290,1,49,3,5,NA,NA,34,3,NA,NA,192,3,NA,NA,11.049999999999999,3,NA,NA,7.3199999999999985,3,NA,NA,0,0,7,0,0,0,0,1,0,0,0,0,0,0
8387,2067,1,28,21,4,NA,NA,146,21,NA,NA,1135,21,NA,NA,13.049999999999999,21,NA,NA,9.999999999999998,21,NA,NA,2.7399999999999998,0,5,0,0,0,1,0,0,0,0,0,0,0
8397,5581,1,40,29,4,NA,NA,1987,29,NA,NA,110,29,NA,NA,14.16,29,NA,NA,6.149999999999999,29,NA,NA,0,0,6,0,0,0,0,0,1,0,0,0,0,0
8398,8860,1,55,20,2,NA,NA,56,20,NA,NA,187,20,NA,NA,10.92,20,NA,NA,7.8999999999999995,20,NA,NA,0,0,11,0,0,0,0,0,0,1,0,0,0,0
8456,5033,1,35,28,2,NA,NA,46,28,NA,NA,104,28,NA,NA,10.409999999999998,28,NA,NA,7.82,28,NA,NA,0,0,3,0,0,1,0,0,0,0,0,0,0,0
8510,9371,1,41,22,5,NA,NA,483,22,NA,NA,162,22,NA,NA,11.9,22,NA,NA,7.9799999999999995,22,NA,NA,0,0,2,1,0,0,0,0,0,0,0,0,0,0
8575,1415,1,35,25,1,NA,NA,41,25,NA,NA,136,25,NA,NA,13.15,25,NA,NA,7.43,25,NA,NA,0,1,2,1,0,0,0,0,0,0,0,0,0,0
8595,2019,1,36,18,4,NA,NA,86,18,NA,NA,156,18,NA,NA,8.589999999999998,18,NA,NA,6.039999999999999,18,NA,NA,0.4320000000000001,0,4,0,1,0,0,0,0,0,0,0,0,0
8625,5353,1,47,7,4,NA,NA,0,7,NA,NA,75,7,NA,NA,91.26,7,NA,NA,6.879999999999999,7,NA,NA,0,0,10,0,0,0,0,0,0,0,1,0,0,0
8629,4681,1,53,28,4,NA,NA,377,28,NA,NA,216,28,NA,NA,18.16,28,NA,NA,7.51,28,NA,NA,2.94,0,1,0,0,0,0,0,0,0,0,0,1,0
8634,6868,1,44,20,5,NA,NA,33,20,NA,NA,137,20,NA,NA,11.040000000000001,20,NA,NA,8.55,20,NA,NA,0,0,7,0,0,0,0,1,0,0,0,0,0,0
8650,1525,1,30,20,2,NA,NA,133,20,NA,NA,106,20,NA,NA,7.25,20,NA,NA,7.5600000000000005,20,NA,NA,0,0,11,0,0,0,0,0,0,1,0,0,0,0
8697,9144,1,78,22,1,NA,NA,561,22,NA,NA,103,22,NA,NA,25.05,22,NA,NA,6.749999999999999,22,NA,NA,6.4110000000000005,1,1,0,0,0,0,0,0,0,0,0,1,0
8721,1099,1,33,20,6,NA,NA,26,20,NA,NA,127,20,NA,NA,15.529999999999998,20,NA,NA,8.229999999999999,20,NA,NA,2.2680000000000002,0,1,0,0,0,0,0,0,0,0,0,1,0
8725,7806,1,56,9,3,NA,NA,47,9,NA,NA,75,9,NA,NA,13.15,9,NA,NA,7.079999999999998,9,NA,NA,2.784,0,2,1,0,0,0,0,0,0,0,0,0,0
8733,11195,1,55,19,3,NA,NA,14,19,NA,NA,133,19,NA,NA,6.6,19,NA,NA,5.909999999999999,19,NA,NA,0,0,8,0,0,0,0,0,0,0,0,1,0,0
8776,11087,1,50,28,2,NA,NA,2512,28,NA,NA,103,28,NA,NA,35.87,28,NA,NA,8.02,28,NA,NA,0,0,3,0,0,1,0,0,0,0,0,0,0,0
8787,8397,1,65,28,4,NA,NA,71,28,NA,NA,393,28,NA,NA,15.130000000000003,28,NA,NA,8.299999999999999,28,NA,NA,0,0,3,0,0,1,0,0,0,0,0,0,0,0
8853,4009,1,40,23,5,NA,NA,65,23,NA,NA,229,23,NA,NA,20.270000000000003,23,NA,NA,12.86,23,NA,NA,0,0,11,0,0,0,0,0,0,1,0,0,0,0
9019,9022,1,33,21,7,NA,NA,54,21,NA,NA,249,21,NA,NA,13.999999999999998,21,NA,NA,10.089999999999996,21,NA,NA,0,1,5,0,0,0,1,0,0,0,0,0,0,0
9030,10116,1,23,12,6,NA,NA,29,12,NA,NA,318,12,NA,NA,10.38,12,NA,NA,8.8,12,NA,NA,0,0,9,0,0,0,0,0,0,0,0,0,0,1
9041,7569,1,42,23,7,NA,NA,1351,23,NA,NA,162,23,NA,NA,22.860000000000003,23,NA,NA,8.2,23,NA,NA,0,1,6,0,0,0,0,0,1,0,0,0,0,0
9102,5195,1,36,13,1,NA,NA,3263,13,NA,NA,146,13,NA,NA,32.89,13,NA,NA,9.14,13,NA,NA,10.7,1,10,0,0,0,0,0,0,0,1,0,0,0
9174,5536,1,36,18,3,NA,NA,77,18,NA,NA,242,18,NA,NA,8.75,18,NA,NA,7.31,18,NA,NA,1.7039999999999995,0,11,0,0,0,0,0,0,1,0,0,0,0
9177,1399,1,33,6,7,NA,NA,133,6,NA,NA,254,6,NA,NA,12.180000000000003,6,NA,NA,8.339999999999998,6,NA,NA,0,1,2,1,0,0,0,0,0,0,0,0,0,0
9181,5516,1,25,18,2,NA,NA,9,18,NA,NA,133,18,NA,NA,6.76,18,NA,NA,4.93,18,NA,NA,0,0,4,0,1,0,0,0,0,0,0,0,0,0
9186,4713,1,38,13,1,NA,NA,327,13,NA,NA,194,13,NA,NA,10.670000000000002,13,NA,NA,5.97,13,NA,NA,0,1,1,0,0,0,0,0,0,0,0,0,1,0
9214,1137,1,50,1,3,NA,NA,22,1,NA,NA,176,1,NA,NA,18.020000000000003,1,NA,NA,12.18,1,NA,NA,0,0,7,0,0,0,0,1,0,0,0,0,0,0
9239,11811,1,27,12,5,NA,NA,88,12,NA,NA,431,12,NA,NA,18.47,12,NA,NA,11.739999999999998,12,NA,NA,0,0,5,0,0,0,1,0,0,0,0,0,0,0
9247,3613,1,42,19,4,NA,NA,38,19,NA,NA,71,19,NA,NA,5.099999999999999,19,NA,NA,6.02,19,NA,NA,0,0,11,0,0,0,0,0,0,1,0,0,0,0
9269,3701,1,45,10,5,NA,NA,1563,10,NA,NA,211,10,NA,NA,11.47,10,NA,NA,7.4799999999999995,10,NA,NA,0,0,9,0,0,0,0,0,0,0,0,0,0,1
9313,1817,1,65,26,7,NA,NA,198,26,NA,NA,211,26,NA,NA,15.69,26,NA,NA,9.43,26,NA,NA,0.6525,1,2,1,0,0,0,0,0,0,0,0,0,0
9318,7025,1,30,28,2,NA,NA,46,28,NA,NA,169,28,NA,NA,14.829999999999998,28,NA,NA,11.75,28,NA,NA,0,0,4,0,1,0,0,0,0,0,0,0,0,0
9349,2698,1,70,30,4,NA,NA,11,30,NA,NA,113,30,NA,NA,7.9,30,NA,NA,6.58,30,NA,NA,0,0,3,0,0,1,0,0,0,0,0,0,0,0
9434,850,1,50,19,4,NA,NA,79,19,NA,NA,235,19,NA,NA,16.150000000000002,19,NA,NA,12.049999999999999,19,NA,NA,0.9,0,7,0,0,0,0,1,0,0,0,0,0,0
9578,9302,1,60,30,6,NA,NA,136,30,NA,NA,199,30,NA,NA,13.889999999999999,30,NA,NA,6.659999999999998,30,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0
9628,4297,1,45,12,2,NA,NA,123,12,NA,NA,298,12,NA,NA,15.419999999999998,12,NA,NA,9.49,12,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0
9652,7552,1,21,26,6,NA,NA,104,26,NA,NA,188,26,NA,NA,8.08,26,NA,NA,7.68,26,NA,NA,0,0,5,0,0,0,1,0,0,0,0,0,0,0
9820,3358,1,23,23,6,NA,NA,78,23,NA,NA,283,23,NA,NA,16.220000000000002,23,NA,NA,8.779999999999998,23,NA,NA,0,0,2,1,0,0,0,0,0,0,0,0,0,0
9823,2909,1,43,10,3,NA,NA,128,10,NA,NA,189,10,NA,NA,15.99,10,NA,NA,9.629999999999999,10,NA,NA,0.918,0,5,0,0,0,1,0,0,0,0,0,0,0
