SUBJECT,HOUSEHOLD,SEX,AGE_YEAR,CONSUMPTION_DAY,sum_VITA_RAE_mcg,sum_FOLDFE_mcg,sum_IRON_mg,sum_ZINC_mg,sum_VITB12_mcg,WEEKEND,adm2_,adm2_1,adm2_7,adm2_4,adm2_10,adm2_9,adm2_2,adm2_6,adm2_11,adm2_5,adm2_8,adm2_3
2134,1099,2,25,20,26,127,15.51,8.23,2.2680000000000002,0,1,1,0,0,0,0,0,0,0,0,0,0
2219,3791,2,31,20,11,100,13.909999999999998,8.289999999999997,1.683,0,1,1,0,0,0,0,0,0,0,0,0,0
2263,8226,2,27,27,652,209,20.849999999999998,9.149999999999997,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2288,4049,2,30,19,483,159,12.33,6.700000000000001,0,0,8,0,0,0,0,0,0,0,0,0,1,0
2438,8852,2,50,19,27,124,12.009999999999998,6.800000000000001,2.9232,0,11,0,0,0,0,0,0,0,1,0,0,0
2439,8196,2,53,24,232,261,11.77,8.729999999999999,0,0,6,0,0,0,0,0,0,1,0,0,0,0
2527,6172,2,50,20,1122,60,6.78,4.92,0,0,8,0,0,0,0,0,0,0,0,0,1,0
2534,148,2,25,16,2749,130,10.21,6.71,0,0,11,0,0,0,0,0,0,0,1,0,0,0
2555,2708,2,40,12,51,365,11.510000000000002,9,0,0,5,0,0,0,0,0,0,0,0,1,0,0
2560,197,2,52,15,13,199,12.539999999999996,10.419999999999998,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2631,11776,2,30,14,9,112,8.26,6.869999999999999,0,0,9,0,0,0,0,1,0,0,0,0,0,0
2633,10223,2,32,18,85,113,7.689999999999999,6.419999999999999,0,0,9,0,0,0,0,1,0,0,0,0,0,0
2634,663,2,48,22,123,344,14.46,8.29,0,0,2,0,0,0,0,0,1,0,0,0,0,0
2649,9217,2,40,29,215,233,11.6,7.639999999999999,0,0,7,0,1,0,0,0,0,0,0,0,0,0
2685,8860,2,30,20,44,171,9.78,7.449999999999999,0,0,11,0,0,0,0,0,0,0,1,0,0,0
2695,2378,2,20,13,2263,108,8.97,5.89,0,0,10,0,0,0,1,0,0,0,0,0,0,0
2721,350,2,23,27,64,162,9.920000000000002,7.319999999999999,0,0,5,0,0,0,0,0,0,0,0,1,0,0
2724,43,2,45,23,211,129,13.68,7.879999999999999,0,0,8,0,0,0,0,0,0,0,0,0,1,0
2727,635,2,38,20,52,130,12.999999999999998,9.45,0,0,9,0,0,0,0,1,0,0,0,0,0,0
2735,4150,2,34,18,479,87,12.9,6.14,0,0,4,0,0,1,0,0,0,0,0,0,0,0
2794,8309,2,55,24,14,181,17.66,12.370000000000001,0,0,11,0,0,0,0,0,0,0,1,0,0,0
2876,1920,2,36,16,22,164,11.700000000000001,9.519999999999998,0,0,9,0,0,0,0,1,0,0,0,0,0,0
2878,2855,2,45,2,56,225,8.66,5.369999999999999,0.54,0,6,0,0,0,0,0,0,1,0,0,0,0
2941,447,2,48,21,34,107,7.14,6.1499999999999995,0,0,7,0,1,0,0,0,0,0,0,0,0,0
2972,4290,2,65,18,827,83,5.38,5.8999999999999995,0,0,7,0,1,0,0,0,0,0,0,0,0,0
2987,9338,2,25,22,214,182,8.780000000000001,6.5600000000000005,0,0,2,0,0,0,0,0,1,0,0,0,0,0
3001,5546,2,50,25,1246,162,9.75,5.490000000000001,0.7829999999999999,0,6,0,0,0,0,0,0,1,0,0,0,0
3047,11295,2,52,21,789,1081,17.53,8.25,1.995,0,1,1,0,0,0,0,0,0,0,0,0,0
3100,10768,2,52,27,142,202,17.310000000000002,8.09,0.9,0,5,0,0,0,0,0,0,0,0,1,0,0
3107,6900,2,30,7,102,208,12.41,7.749999999999999,1.539,1,2,0,0,0,0,0,1,0,0,0,0,0
3130,866,2,37,1,3163,214,13.659999999999998,7.45,0,1,6,0,0,0,0,0,0,1,0,0,0,0
3137,8620,2,35,22,564,127,9.24,5.63,1,0,11,0,0,0,0,0,0,0,1,0,0,0
3157,213,2,36,14,47,271,14.909999999999998,11.079999999999998,0,0,9,0,0,0,0,1,0,0,0,0,0,0
3182,8265,2,65,22,62,77,11.180000000000001,5.3199999999999985,6,0,11,0,0,0,0,0,0,0,1,0,0,0
3226,8642,2,28,21,45,103,7.01,7.249999999999999,1.116,0,5,0,0,0,0,0,0,0,0,1,0,0
3239,2634,2,44,28,433,141,15.58,4.989999999999998,1.98,0,1,1,0,0,0,0,0,0,0,0,0,0
3431,4760,2,58,18,171,117,10.68,7.459999999999999,0,0,11,0,0,0,0,0,0,0,1,0,0,0
3455,6533,2,45,10,3,67,6.84,5.16,0,0,4,0,0,1,0,0,0,0,0,0,0,0
3474,7462,2,24,22,107,132,9.68,7.2299999999999995,0,0,2,0,0,0,0,0,1,0,0,0,0,0
3589,6207,2,34,15,100,174,14.369999999999996,7.31,3.44,0,1,1,0,0,0,0,0,0,0,0,0,0
3607,4034,2,48,24,27,161,8.539999999999997,7.969999999999999,0,0,5,0,0,0,0,0,0,0,0,1,0,0
3619,11546,2,45,1,11,145,12.89,9.309999999999999,0,1,7,0,1,0,0,0,0,0,0,0,0,0
3621,10859,2,30,22,44,221,7.929999999999999,7.14,0,0,2,0,0,0,0,0,1,0,0,0,0,0
3633,6354,2,40,18,447,244,20.589999999999996,8.99,0,0,7,0,1,0,0,0,0,0,0,0,0,0
3639,11418,2,65,10,1018,120,7.729999999999999,4.119999999999999,0,0,9,0,0,0,0,1,0,0,0,0,0,0
3651,4966,2,35,19,1394,118,10.450000000000001,5.959999999999999,3.36,0,11,0,0,0,0,0,0,0,1,0,0,0
3664,1129,2,42,19,17,247,17.799999999999997,12.229999999999999,0,0,8,0,0,0,0,0,0,0,0,0,1,0
3673,5049,2,60,24,9,139,8.819999999999999,7.489999999999999,0,0,8,0,0,0,0,0,0,0,0,0,1,0
3722,1724,2,55,1,28,216,17.98,12.620000000000001,0,1,7,0,1,0,0,0,0,0,0,0,0,0
3736,6708,2,49,21,14,227,12.75,10.399999999999999,3.5460000000000003,0,7,0,1,0,0,0,0,0,0,0,0,0
3762,4945,2,39,26,32,137,6.8599999999999985,6.639999999999999,0,0,5,0,0,0,0,0,0,0,0,1,0,0
3777,5563,2,25,30,268,224,10.949999999999998,6.97,0,0,3,0,0,0,0,0,0,0,0,0,0,1
3800,1675,2,53,20,132,215,16.900000000000002,9.65,2.2230000000000003,0,1,1,0,0,0,0,0,0,0,0,0,0
3834,3062,2,25,15,96,211,14.06,7.199999999999999,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3864,11752,2,40,15,174,170,19.229999999999997,9.07,3.8,0,1,1,0,0,0,0,0,0,0,0,0,0
3875,10001,2,40,5,86,158,10.71,7.199999999999999,0,0,2,0,0,0,0,0,1,0,0,0,0,0
3911,10669,2,21,20,67,114,7.529999999999999,6.489999999999999,3.735,0,9,0,0,0,0,1,0,0,0,0,0,0
3916,8065,2,25,25,444,258,11.27,5.869999999999998,0,0,6,0,0,0,0,0,0,1,0,0,0,0
3921,6880,2,68,11,4,69,4.95,4.59,0,0,9,0,0,0,0,1,0,0,0,0,0,0
3923,2542,2,35,27,46,123,7.269999999999999,7.569999999999999,0,0,5,0,0,0,0,0,0,0,0,1,0,0
3932,5172,2,26,25,16,141,10.069999999999999,8.059999999999999,1.467,0,6,0,0,0,0,0,0,1,0,0,0,0
3938,1522,2,19,16,61,258,10.77,7.11,0,0,11,0,0,0,0,0,0,0,1,0,0,0
3950,8599,2,48,25,77,222,12.440000000000001,8.470000000000002,1.4625,0,6,0,0,0,0,0,0,1,0,0,0,0
3956,823,2,68,11,50,83,6.44,5.11,1.58,0,9,0,0,0,0,1,0,0,0,0,0,0
3963,6742,2,60,24,384,209,15.47,8.870000000000001,0,0,8,0,0,0,0,0,0,0,0,0,1,0
3981,9625,2,32,25,20,205,11.580000000000002,8.68,0,0,2,0,0,0,0,0,1,0,0,0,0,0
3990,2067,2,22,21,146,1125,12.309999999999999,8.739999999999998,2.7399999999999998,0,5,0,0,0,0,0,0,0,0,1,0,0
4035,8131,2,60,8,724,113,8.79,6.03,0,0,2,0,0,0,0,0,1,0,0,0,0,0
4045,7350,2,46,17,46,140,11.459999999999999,7.539999999999998,0.423,0,4,0,0,1,0,0,0,0,0,0,0,0
4052,1648,2,22,7,1175,117,16.92,6.23,0,1,2,0,0,0,0,0,1,0,0,0,0,0
4057,6419,2,19,25,46,132,12.16,7.029999999999999,0,0,6,0,0,0,0,0,0,1,0,0,0,0
4083,4905,2,42,30,91,134,8.43,6.92,0,0,3,0,0,0,0,0,0,0,0,0,0,1
4105,3976,2,30,16,3217,145,11.450000000000001,6.71,0,0,9,0,0,0,0,1,0,0,0,0,0,0
4121,5247,2,25,3,8,122,10.38,8.620000000000001,0,0,7,0,1,0,0,0,0,0,0,0,0,0
4123,1016,2,38,29,16,234,15.42,10.820000000000002,0,0,4,0,0,1,0,0,0,0,0,0,0,0
4127,9407,2,40,22,161,156,19.08,8.119999999999997,7.956,0,1,1,0,0,0,0,0,0,0,0,0,0
4133,4002,2,65,12,94,78,4.03,4.45,0,0,3,0,0,0,0,0,0,0,0,0,0,1
4155,9171,2,35,11,44,214,13.3,9.19,0,0,9,0,0,0,0,1,0,0,0,0,0,0
4173,11187,2,42,24,37,76,23.43,3.4099999999999993,29.52,0,5,0,0,0,0,0,0,0,0,1,0,0
4200,10676,2,46,4,3290,129,10.959999999999999,6.880000000000001,0,0,10,0,0,0,1,0,0,0,0,0,0,0
4242,7004,2,24,20,102,191,11.369999999999997,7.759999999999999,0.36,0,9,0,0,0,0,1,0,0,0,0,0,0
4246,5610,2,32,15,27,133,6.66,6.9,0,0,10,0,0,0,1,0,0,0,0,0,0,0
4250,11322,2,30,8,90,109,11.940000000000001,6.250000000000001,0,0,2,0,0,0,0,0,1,0,0,0,0,0
4300,613,2,32,29,18,179,11.75,8.01,0,0,4,0,0,1,0,0,0,0,0,0,0,0
4317,1240,2,20,20,92,165,8.45,7.180000000000001,0,0,11,0,0,0,0,0,0,0,1,0,0,0
4345,7883,2,40,19,787,194,11.65,7.460000000000001,0.7560000000000001,0,4,0,0,1,0,0,0,0,0,0,0,0
4346,11421,2,40,20,72,172,7.77,7.1899999999999995,0,0,11,0,0,0,0,0,0,0,1,0,0,0
4356,8391,2,20,9,12,101,6.620000000000001,6.31,0,0,3,0,0,0,0,0,0,0,0,0,0,1
4487,9400,2,25,8,889,174,19.27,7.949999999999999,1.092,0,1,1,0,0,0,0,0,0,0,0,0,0
4498,10198,2,32,2,144,2940,8.450000000000001,8.9,6.615,0,1,1,0,0,0,0,0,0,0,0,0,0
4551,3484,2,36,15,103,224,14.59,9.679999999999998,0,0,11,0,0,0,0,0,0,0,1,0,0,0
4595,7264,2,40,23,238,268,17.6,11.569999999999997,1.944,0,11,0,0,0,0,0,0,0,1,0,0,0
4650,10171,2,30,16,157,88,8.659999999999998,6.79,0,0,11,0,0,0,0,0,0,0,1,0,0,0
4667,6345,2,42,18,2231,196,15.499999999999998,7.77,3.84,0,11,0,0,0,0,0,0,0,1,0,0,0
4698,11202,2,45,19,228,202,7.369999999999999,5.92,0,0,11,0,0,0,0,0,0,0,1,0,0,0
4703,1309,2,32,26,4671,234,27.470000000000002,12.899999999999999,4.611,0,5,0,0,0,0,0,0,0,0,1,0,0
4707,10435,2,20,16,0,117,9.77,8.64,0,0,9,0,0,0,0,1,0,0,0,0,0,0
4719,9392,2,40,12,486,115,14.169999999999998,6.039999999999999,0,0,11,0,0,0,0,0,0,0,1,0,0,0
4729,9695,2,18,8,169,268,7.790000000000001,6.880000000000002,0,0,3,0,0,0,0,0,0,0,0,0,0,1
4750,6198,2,30,22,398,159,15.66,7.3100000000000005,0,0,8,0,0,0,0,0,0,0,0,0,1,0
4788,6231,2,26,3,25,131,12.1,8.09,1.92,0,10,0,0,0,1,0,0,0,0,0,0,0
4818,4713,2,50,13,295,168,9.81,5.21,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4850,7955,2,65,18,60,160,8.19,6.32,0,0,4,0,0,1,0,0,0,0,0,0,0,0
4866,9174,2,40,16,2660,162,11.53,6.800000000000001,0,0,9,0,0,0,0,1,0,0,0,0,0,0
4925,7877,2,40,23,130,171,7.42,7.640000000000001,0,0,2,0,0,0,0,0,1,0,0,0,0,0
4972,10669,2,50,20,38,74,9.33,5.76,3.735,0,9,0,0,0,0,1,0,0,0,0,0,0
4980,6375,2,35,14,2953,197,20.04,11.42,0,0,9,0,0,0,0,1,0,0,0,0,0,0
4985,1463,2,60,25,2252,175,14.36,9.79,6.42,0,6,0,0,0,0,0,0,1,0,0,0,0
5016,793,2,34,25,116,92,6.27,6.5200000000000005,0,0,2,0,0,0,0,0,1,0,0,0,0,0
5024,1693,2,30,5,69,107,7.25,5.899999999999999,0,0,2,0,0,0,0,0,1,0,0,0,0,0
5030,7353,2,48,29,136,391,15.530000000000001,10.48,0.315,0,3,0,0,0,0,0,0,0,0,0,0,1
5070,4320,2,42,24,3495,177,12.65,11.05,3.54,0,2,0,0,0,0,0,1,0,0,0,0,0
5087,11814,2,30,4,2543,266,38.440000000000005,7.91,0,0,9,0,0,0,0,1,0,0,0,0,0,0
5144,118,2,32,9,188,181,10.549999999999997,7.51,0,0,1,1,0,0,0,0,0,0,0,0,0,0
5150,9071,2,30,15,303,122,8.68,6.57,0.96,0,10,0,0,0,1,0,0,0,0,0,0,0
5223,5474,2,37,21,1591,147,12.479999999999999,6.180000000000001,4.683,0,1,1,0,0,0,0,0,0,0,0,0,0
5268,1920,2,19,16,22,158,11.280000000000001,8.86,0,0,9,0,0,0,0,1,0,0,0,0,0,0
5329,2443,2,28,24,137,78,9.059999999999999,8.699999999999998,6.16,0,5,0,0,0,0,0,0,0,0,1,0,0
5359,5431,2,27,5,65,149,10.15,8.290000000000003,0,0,9,0,0,0,0,1,0,0,0,0,0,0
5384,6169,2,37,3,6,117,13.160000000000002,4.719999999999999,13.44,0,7,0,1,0,0,0,0,0,0,0,0,0
5387,6679,2,33,24,109,110,9.68,7.319999999999999,0,0,2,0,0,0,0,0,1,0,0,0,0,0
5399,11333,2,45,7,1756,123,11.659999999999998,7.89,0,1,10,0,0,0,1,0,0,0,0,0,0,0
5403,7366,2,50,29,4023,405,22.900000000000006,11.789999999999997,0,0,5,0,0,0,0,0,0,0,0,1,0,0
5423,8954,2,45,24,146,142,9.770000000000001,7.02,0.771,0,5,0,0,0,0,0,0,0,0,1,0,0
5429,4681,2,48,28,376,197,14.93,5.63,2.94,0,1,1,0,0,0,0,0,0,0,0,0,0
5454,9634,2,41,10,63,149,8.989999999999997,6.819999999999999,0,0,3,0,0,0,0,0,0,0,0,0,0,1
5455,4525,2,31,30,9,131,6.13,6.44,0,0,3,0,0,0,0,0,0,0,0,0,0,1
5526,6351,2,28,19,24,111,9.26,7.49,0,0,11,0,0,0,0,0,0,0,1,0,0,0
5537,11499,2,18,29,259,186,11.09,3.49,0,0,1,1,0,0,0,0,0,0,0,0,0,0
5553,10804,2,30,28,49,137,10.68,6.77,4.96,0,5,0,0,0,0,0,0,0,0,1,0,0
5563,8123,2,27,27,1039,169,13.85,6.82,0.66,0,1,1,0,0,0,0,0,0,0,0,0,0
5584,5798,2,65,28,1106,67,6,6.1499999999999995,0,0,3,0,0,0,0,0,0,0,0,0,0,1
5632,9988,2,25,6,3075,124,12.680000000000001,6.7,4,0,10,0,0,0,1,0,0,0,0,0,0,0
5692,3359,2,48,30,98,198,9.989999999999998,7.169999999999999,0,0,4,0,0,1,0,0,0,0,0,0,0,0
5741,1867,2,58,17,42,147,8.280000000000001,7.619999999999999,0,0,4,0,0,1,0,0,0,0,0,0,0,0
5766,5352,2,25,24,36,124,11.389999999999999,6.680000000000001,3.3756,0,5,0,0,0,0,0,0,0,0,1,0,0
5778,8257,2,50,24,82,165,9.99,8.59,0,0,8,0,0,0,0,0,0,0,0,0,1,0
5785,8394,2,25,30,25,144,12.840000000000002,7.359999999999999,0,0,1,1,0,0,0,0,0,0,0,0,0,0
5793,11613,2,43,18,8,74,4.34,4.670000000000001,0.44,0,7,0,1,0,0,0,0,0,0,0,0,0
5827,8108,2,19,20,11,119,15.840000000000002,8.49,1.476,0,1,1,0,0,0,0,0,0,0,0,0,0
5967,2385,2,32,22,56,127,16.200000000000003,7.779999999999999,0,0,1,1,0,0,0,0,0,0,0,0,0,0
6006,490,2,65,26,17,167,15.059999999999999,9.59,0,0,11,0,0,0,0,0,0,0,1,0,0,0
6014,9140,2,23,12,4425,239,14.2,7.35,0,0,9,0,0,0,0,1,0,0,0,0,0,0
6030,1020,2,18,5,0,57,6.31,5.619999999999999,0,0,10,0,0,0,1,0,0,0,0,0,0,0
6035,336,2,48,12,483,179,18.199999999999996,7.839999999999998,0.36,0,4,0,0,1,0,0,0,0,0,0,0,0
6036,3060,2,30,15,864,193,14.35,6.609999999999999,0,0,10,0,0,0,1,0,0,0,0,0,0,0
6039,1424,2,22,24,82,214,11.839999999999998,9.36,0,0,5,0,0,0,0,0,0,0,0,1,0,0
6050,9144,2,28,22,554,75,20.770000000000003,4.790000000000001,2.6,0,1,1,0,0,0,0,0,0,0,0,0,0
6055,4131,2,44,18,180,319,13.409999999999998,9.020000000000001,0.37800000000000006,0,7,0,1,0,0,0,0,0,0,0,0,0
6084,1960,2,40,3,1845,119,13.26,7.8500000000000005,0,0,7,0,1,0,0,0,0,0,0,0,0,0
6136,4297,2,65,12,85,208,11.51,6.6,0,0,1,1,0,0,0,0,0,0,0,0,0,0
6223,3665,2,60,15,452,138,9.16,6.779999999999999,0.8910000000000001,0,10,0,0,0,1,0,0,0,0,0,0,0
6237,7800,2,35,30,51,266,12.48,8.83,3.36,0,7,0,1,0,0,0,0,0,0,0,0,0
6325,7246,2,55,29,94,157,8.39,8.11,4.8,0,3,0,0,0,0,0,0,0,0,0,0,1
6348,1567,2,21,16,168,224,15.260000000000002,11.82,3.375,0,4,0,0,1,0,0,0,0,0,0,0,0
6387,5877,2,55,17,14,187,12.46,8.33,1.503,0,4,0,0,1,0,0,0,0,0,0,0,0
6424,3663,2,55,18,660,136,17.540000000000003,5.17,0,0,4,0,0,1,0,0,0,0,0,0,0,0
6439,2383,2,20,12,1556,86,19.790000000000003,5.1000000000000005,0,0,9,0,0,0,0,1,0,0,0,0,0,0
6468,7742,2,39,23,96,136,6.590000000000001,5.83,0,0,8,0,0,0,0,0,0,0,0,0,1,0
6480,4852,2,65,2,4477,229,12.39,11.7,4.74,0,9,0,0,0,0,1,0,0,0,0,0,0
6503,6419,2,38,25,46,126,10.3,5.88,0,0,6,0,0,0,0,0,0,1,0,0,0,0
6543,56,2,45,3,70,146,15.05,8.129999999999999,6.72,0,10,0,0,0,1,0,0,0,0,0,0,0
6572,4376,2,40,20,12,55,15.56,6.58,0,0,1,1,0,0,0,0,0,0,0,0,0,0
6577,2442,2,33,19,405,132,7.709999999999999,6.209999999999999,0,0,4,0,0,1,0,0,0,0,0,0,0,0
6607,3226,2,24,7,6,126,11.970000000000002,9.7,0,1,10,0,0,0,1,0,0,0,0,0,0,0
6613,6595,2,32,20,487,94,14.73,6.13,0,0,8,0,0,0,0,0,0,0,0,0,1,0
6618,10622,2,28,2,82,176,11.01,7.33,0,0,9,0,0,0,0,1,0,0,0,0,0,0
6641,6313,2,45,23,17,593,23.06,13.459999999999997,0,0,5,0,0,0,0,0,0,0,0,1,0,0
6673,7752,2,65,22,3207,126,40.91999999999999,4.97,1.92,0,11,0,0,0,0,0,0,0,1,0,0,0
6674,4733,2,35,4,12,117,7.3500000000000005,6.760000000000001,0,0,9,0,0,0,0,1,0,0,0,0,0,0
6681,8763,2,42,28,36,220,8.91,8.2,0,0,5,0,0,0,0,0,0,0,0,1,0,0
6689,11219,2,26,31,105,205,8.22,4.959999999999999,0,0,7,0,1,0,0,0,0,0,0,0,0,0
6710,6251,2,30,18,44,218,8.68,7.33,0.342,0,9,0,0,0,0,1,0,0,0,0,0,0
6711,1020,2,68,5,0,55,6.18,5.409999999999999,0,0,10,0,0,0,1,0,0,0,0,0,0,0
6730,2997,2,43,24,129,196,12.08,9.02,0,0,6,0,0,0,0,0,0,1,0,0,0,0
6750,5374,2,25,13,6,114,6.95,7.09,0,0,11,0,0,0,0,0,0,0,1,0,0,0
6753,777,2,62,16,3159,296,15.45,11.87,0,0,9,0,0,0,0,1,0,0,0,0,0,0
6755,6523,2,45,12,47,260,11.309999999999999,9.430000000000001,0,0,5,0,0,0,0,0,0,0,0,1,0,0
6820,8394,2,45,30,25,144,11.640000000000002,6.959999999999999,0,0,1,1,0,0,0,0,0,0,0,0,0,0
6823,1658,2,25,7,2,79,5.92,6.4399999999999995,0,1,10,0,0,0,1,0,0,0,0,0,0,0
6838,4319,2,29,11,877,191,26.86,6.119999999999998,0,0,4,0,0,1,0,0,0,0,0,0,0,0
6877,10310,2,40,19,23,65,4.68,3.7399999999999993,0,0,4,0,0,1,0,0,0,0,0,0,0,0
6881,555,2,50,1,55,179,11.249999999999998,8.629999999999999,0,1,7,0,1,0,0,0,0,0,0,0,0,0
6978,8327,2,52,12,141,143,5.8,4.4799999999999995,0,0,5,0,0,0,0,0,0,0,0,1,0,0
6988,1737,2,65,27,134,266,11.370000000000001,9.400000000000002,0,0,5,0,0,0,0,0,0,0,0,1,0,0
7000,8100,2,72,21,127,154,14.639999999999999,9.899999999999999,0,0,5,0,0,0,0,0,0,0,0,1,0,0
7005,850,2,42,19,74,199,13.2,10.309999999999999,0.9,0,7,0,1,0,0,0,0,0,0,0,0,0
7064,11279,2,50,28,94,170,10.38,8.81,0,0,6,0,0,0,0,0,0,1,0,0,0,0
7085,11789,2,38,17,94,221,13.79,7.8100000000000005,4.248,0,4,0,0,1,0,0,0,0,0,0,0,0
7121,11079,2,45,1,36,200,10.35,8.009999999999998,0,1,7,0,1,0,0,0,0,0,0,0,0,0
7162,1307,2,53,17,33,165,9.61,8.04,0,0,4,0,0,1,0,0,0,0,0,0,0,0
7169,5187,2,26,16,77,226,12.319999999999999,9.169999999999998,0,0,11,0,0,0,0,0,0,0,1,0,0,0
7181,8545,2,80,21,119,102,15.589999999999995,6.119999999999999,0.171,0,7,0,1,0,0,0,0,0,0,0,0,0
7191,3946,2,38,18,102,143,7.82,6.729999999999998,0,0,8,0,0,0,0,0,0,0,0,0,1,0
7222,10537,2,29,24,339,116,7.08,6.9799999999999995,0,0,5,0,0,0,0,0,0,0,0,1,0,0
7225,10343,2,42,10,73,167,10.899999999999999,7.389999999999999,0.918,0,4,0,0,1,0,0,0,0,0,0,0,0
7271,8100,2,32,21,127,145,13.49,9.09,0,0,5,0,0,0,0,0,0,0,0,1,0,0
7288,2645,2,39,19,1606,162,32.72,8.89,0,0,8,0,0,0,0,0,0,0,0,0,1,0
7290,11310,2,22,23,161,117,8.49,6.450000000000001,0,0,5,0,0,0,0,0,0,0,0,1,0,0
7309,5700,2,36,26,171,202,11.700000000000001,8.299999999999999,0,0,2,0,0,0,0,0,1,0,0,0,0,0
7341,8203,2,22,10,1895,106,10.06,7.569999999999999,0,0,9,0,0,0,0,1,0,0,0,0,0,0
7359,8991,2,55,18,186,164,12.48,6.300000000000001,0,0,9,0,0,0,0,1,0,0,0,0,0,0
7382,9623,2,60,11,510,69,9.959999999999999,4.629999999999999,0,0,3,0,0,0,0,0,0,0,0,0,0,1
7414,8845,2,38,23,3050,389,18.24,9.6,0.27,0,5,0,0,0,0,0,0,0,0,1,0,0
7428,1922,2,54,28,2756,68,33.74,4.48,1,0,3,0,0,0,0,0,0,0,0,0,0,1
7468,9787,2,75,23,352,179,15.42,6.390000000000001,0,0,5,0,0,0,0,0,0,0,0,1,0,0
7484,9841,2,38,20,3170,259,47.6,9.45,0,0,11,0,0,0,0,0,0,0,1,0,0,0
7492,4532,2,20,22,500,116,21.890000000000004,6.890000000000001,1.92,0,1,1,0,0,0,0,0,0,0,0,0,0
7510,7899,2,30,20,202,163,13.49,7.749999999999999,0,0,8,0,0,0,0,0,0,0,0,0,1,0
7516,928,2,20,23,28,129,12.790000000000001,6.67,5.04,0,2,0,0,0,0,0,1,0,0,0,0,0
7528,8421,2,24,29,1017,131,24.02,6.92,0,0,1,1,0,0,0,0,0,0,0,0,0,0
7563,1612,2,50,29,1238,181,9.190000000000001,8.370000000000001,0,0,3,0,0,0,0,0,0,0,0,0,0,1
7603,4197,2,19,9,61,174,7.5,6.31,0,0,4,0,0,1,0,0,0,0,0,0,0,0
7640,1504,2,21,4,3053,138,14.099999999999998,7.55,0,0,10,0,0,0,1,0,0,0,0,0,0,0
7650,1943,2,42,2,48,166,9.249999999999998,5.929999999999999,4.8,0,1,1,0,0,0,0,0,0,0,0,0,0
7663,5315,2,40,12,3163,292,15.92,9.190000000000001,1.35,0,9,0,0,0,0,1,0,0,0,0,0,0
7722,9446,2,23,26,51,252,15.569999999999999,9.44,0,0,5,0,0,0,0,0,0,0,0,1,0,0
7752,7980,2,58,5,46,235,10.429999999999996,7.87,0.558,0,9,0,0,0,0,1,0,0,0,0,0,0
7768,10552,2,25,15,2199,126,10.719999999999999,7.66,6.3,0,10,0,0,0,1,0,0,0,0,0,0,0
7790,1311,2,22,8,13,135,8.989999999999998,7.6000000000000005,0,0,3,0,0,0,0,0,0,0,0,0,0,1
7837,7147,2,55,13,91,139,26.61,7.429999999999999,4.2860000000000005,0,1,1,0,0,0,0,0,0,0,0,0,0
7838,4333,2,65,31,321,165,16.430000000000003,7.629999999999998,0,0,7,0,1,0,0,0,0,0,0,0,0,0
7883,1546,2,27,16,61,221,15.24,9.06,0.72,0,4,0,0,1,0,0,0,0,0,0,0,0
7917,3701,2,40,10,1220,176,10.12,6.749999999999999,0,0,9,0,0,0,0,1,0,0,0,0,0,0
7926,9371,2,33,22,483,156,11.469999999999999,7.309999999999999,0,0,2,0,0,0,0,0,1,0,0,0,0,0
7931,4668,2,55,2,39,116,11.67,6.27,1.74,0,1,1,0,0,0,0,0,0,0,0,0,0
7991,30,2,65,29,9,127,6.94,5.56,0.6030000000000001,0,4,0,0,1,0,0,0,0,0,0,0,0
8004,7975,2,35,22,412,133,13.93,7.149999999999998,0,0,2,0,0,0,0,0,1,0,0,0,0,0
8031,6334,2,58,5,712,288,19.889999999999997,9.59,0,0,9,0,0,0,0,1,0,0,0,0,0,0
8093,5050,2,25,25,14,123,7.340000000000001,6.76,0,0,2,0,0,0,0,0,1,0,0,0,0,0
8164,1451,2,25,27,237,1674,8.030000000000001,8.05,3.43,0,1,1,0,0,0,0,0,0,0,0,0,0
8254,7113,2,32,22,56,51,4.2,4.640000000000001,0,0,8,0,0,0,0,0,0,0,0,0,1,0
8278,315,2,63,22,51,145,7.81,6.74,0,0,8,0,0,0,0,0,0,0,0,0,1,0
8311,624,2,56,20,22,2334,8.09,4.67,19.44,0,1,1,0,0,0,0,0,0,0,0,0,0
8352,8398,2,22,28,143,277,14.91,9.530000000000001,4.92,0,5,0,0,0,0,0,0,0,0,1,0,0
8354,4461,2,65,24,111,119,11.329999999999998,5.999999999999999,0,0,11,0,0,0,0,0,0,0,1,0,0,0
8356,7485,2,33,5,80,143,11.269999999999998,8.61,0,0,2,0,0,0,0,0,1,0,0,0,0,0
8371,3773,2,19,10,34,122,11.55,8.530000000000001,0,0,3,0,0,0,0,0,0,0,0,0,0,1
8407,889,2,26,18,13,144,13.499999999999998,9.49,0,0,4,0,0,1,0,0,0,0,0,0,0,0
8411,7899,2,35,20,202,173,14.2,8.86,0,0,8,0,0,0,0,0,0,0,0,0,1,0
8490,9426,2,18,29,1650,132,27.490000000000002,8.14,0,0,3,0,0,0,0,0,0,0,0,0,0,1
8522,11574,2,35,19,80,126,7.369999999999999,6.3500000000000005,0,0,4,0,0,1,0,0,0,0,0,0,0,0
