SUBJECT,HOUSEHOLD,SEX,AGE_YEAR,CONSUMPTION_DAY,sum_VITA_RAE_mcg,sum_FOLDFE_mcg,sum_IRON_mg,sum_ZINC_mg,sum_VITB12_mcg,WEEKEND,adm2_,adm2_2,adm2_6,adm2_3,adm2_7,adm2_8,adm2_1,adm2_4,adm2_5
7080,8001,1,34,28,35,156,14.84,9.809999999999999,2.2600000000000002,0,3,0,0,1,0,0,0,0,0
7189,6512,1,30,26,857,69,20.51,3.9999999999999996,0,0,1,0,0,0,0,0,1,0,0
7199,9218,1,62,19,16,124,6.71,5.29,0,0,3,0,0,1,0,0,0,0,0
7204,2569,1,61,6,23,178,11.84,8.09,0,0,3,0,0,1,0,0,0,0,0
7213,3601,1,35,23,3,257,14.120000000000001,7.75,8.025,0,3,0,0,1,0,0,0,0,0
7297,4875,1,31,6,1303,39,2.87,3.59,0,0,8,0,0,0,0,1,0,0,0
7317,11283,1,35,2,150,233,14.02,8.32,2.52,0,3,0,0,1,0,0,0,0,0
7347,2501,1,38,12,0,40,2.28,2.95,0,0,8,0,0,0,0,1,0,0,0
7365,9878,1,22,7,11,149,14.59,7.979999999999999,0,1,6,0,1,0,0,0,0,0,0
7368,7270,1,35,11,895,13,2.48,0.9800000000000001,0,0,1,0,0,0,0,0,1,0,0
7456,2426,1,58,14,244,215,10.789999999999997,6.72,0,0,1,0,0,0,0,0,1,0,0
7466,10467,1,25,16,39,184,14.899999999999999,8.030000000000001,0.8320000000000001,0,3,0,0,1,0,0,0,0,0
7488,9832,1,62,2,221,192,13.12,6.41,2.092,0,1,0,0,0,0,0,1,0,0
7502,2006,1,60,13,14,87,4.42,4.260000000000001,0.08,0,7,0,0,0,1,0,0,0,0
7505,11511,1,42,22,89,201,12.959999999999997,8.51,1.4940000000000002,0,5,0,0,0,0,0,0,0,1
7526,7099,1,34,13,0,41,4.09,3.66,0,0,1,0,0,0,0,0,1,0,0
7678,5299,1,18,9,111,188,13.049999999999997,6.899999999999999,0,0,1,0,0,0,0,0,1,0,0
7697,9745,1,40,23,0,47,5.84,4.339999999999999,0,0,8,0,0,0,0,1,0,0,0
7716,2295,1,48,2,37,163,13.319999999999997,7.609999999999999,0,0,3,0,0,1,0,0,0,0,0
7751,7982,1,18,14,44,94,10.16,7.51,0.5940000000000001,0,4,0,0,0,0,0,0,1,0
7756,4136,1,18,26,25,78,7.34,5.279999999999999,0.41,0,5,0,0,0,0,0,0,0,1
7816,3509,1,70,25,0,40,2.6100000000000003,2.3200000000000003,0,0,7,0,0,0,1,0,0,0,0
7896,2156,1,28,17,187,222,11.76,9.109999999999998,0,0,3,0,0,1,0,0,0,0,0
7925,7311,1,28,1,483,332,15.219999999999999,6.729999999999998,6.446,1,3,0,0,1,0,0,0,0,0
7952,3684,1,39,22,37,866,23.5,10.34,2.3134000000000006,0,8,0,0,0,0,1,0,0,0
8025,6671,1,41,19,273,202,9.790000000000001,6.15,0,0,7,0,0,0,1,0,0,0,0
8044,11562,1,30,23,608,110,17.689999999999998,4.99,0,0,1,0,0,0,0,0,1,0,0
8049,6199,1,34,15,148,107,8.350000000000001,5.17,1.666,0,4,0,0,0,0,0,0,1,0
8081,3461,1,60,26,7,57,6.720000000000001,4.219999999999999,0,0,1,0,0,0,0,0,1,0,0
8179,4482,1,37,23,326,231,11.76,8.02,1.8,0,7,0,0,0,1,0,0,0,0
8193,6304,1,40,25,1096,341,23.24,11.81,2.502,0,5,0,0,0,0,0,0,0,1
8207,4843,1,35,9,0,49,5.05,4.47,0,0,8,0,0,0,0,1,0,0,0
8262,2524,1,26,26,196,111,9.61,6.589999999999999,1.1880000000000002,0,7,0,0,0,1,0,0,0,0
8301,1980,1,48,23,15,633,12.529999999999998,8.02,1.2495000000000005,0,8,0,0,0,0,1,0,0,0
8338,4782,1,18,12,0,46,3.3000000000000003,3.73,0,0,8,0,0,0,0,1,0,0,0
8341,11583,1,19,8,177,114,6.9799999999999995,6.499999999999998,2.3760000000000003,0,6,0,1,0,0,0,0,0,0
8362,7751,1,47,23,8,97,9.799999999999999,7.3999999999999995,0,0,7,0,0,0,1,0,0,0,0
8369,3746,1,33,24,2255,125,11.120000000000001,6.07,0,0,4,0,0,0,0,0,0,1,0
8418,1829,1,38,9,19,137,13.090000000000002,8.56,0,0,8,0,0,0,0,1,0,0,0
8519,3067,1,46,2,197,142,9.049999999999999,4.529999999999999,1,0,1,0,0,0,0,0,1,0,0
8565,1391,1,41,19,1980,204,14.01,8.709999999999999,1.4580000000000002,0,8,0,0,0,0,1,0,0,0
8589,10673,1,50,31,1013,122,9.06,5.379999999999999,4.94,0,1,0,0,0,0,0,1,0,0
8655,3034,1,20,25,24,102,8.969999999999999,5.659999999999999,0.856,0,1,0,0,0,0,0,1,0,0
8663,156,1,19,28,22,49,5.720000000000001,2.73,1,0,6,0,1,0,0,0,0,0,0
8671,5945,1,60,23,65,185,20.910000000000007,12.370000000000003,5.9399999999999995,0,3,0,0,1,0,0,0,0,0
8790,4088,1,19,28,86,128,9.219999999999999,7.039999999999999,1.1583,0,7,0,0,0,1,0,0,0,0
8879,3947,1,46,18,5,91,7.19,6.1,1,0,5,0,0,0,0,0,0,0,1
8936,3460,1,25,22,0,84,8.049999999999999,6.09,0,0,5,0,0,0,0,0,0,0,1
8948,10440,1,38,23,8,135,12.700000000000001,8.43,0,0,3,0,0,1,0,0,0,0,0
8949,6592,1,18,8,47,155,9.059999999999999,6.0600000000000005,0,0,1,0,0,0,0,0,1,0,0
9082,5064,1,52,29,8,77,8.870000000000001,5.109999999999999,0,0,1,0,0,0,0,0,1,0,0
9084,8995,1,55,26,5,87,8.4,6.819999999999999,3.4000000000000004,0,5,0,0,0,0,0,0,0,1
9093,7917,1,60,26,79,85,13.5,6.959999999999998,2.424,0,1,0,0,0,0,0,1,0,0
9112,8977,1,33,10,100,202,8.72,6.489999999999999,0,0,1,0,0,0,0,0,1,0,0
9115,7596,1,23,26,174,86,5.45,3.97,2.5260000000000002,0,7,0,0,0,1,0,0,0,0
9142,6799,1,52,28,49,134,10.77,5.21,0.2115,0,6,0,1,0,0,0,0,0,0
9184,9577,1,33,6,2,82,7.46,5.47,0,0,6,0,1,0,0,0,0,0,0
9197,11240,1,40,29,361,96,12.66,5.59,0,0,1,0,0,0,0,0,1,0,0
