SUBJECT,HOUSEHOLD,SEX,AGE_YEAR,CONSUMPTION_DAY,PREG_LACT,BREASTFEEDING,sum_ENERGY_kcal,WEEKEND,adm2_,adm2_1,adm2_5,adm2_2,adm2_8,adm2_4,adm2_7,adm2_6,adm2_3
4046,6795,1,46,20,NA,NA,131,NA,NA,236,NA,NA,17.03,NA,NA,13.689999999999998,NA,NA,0,0,2,0,0,1,0,0,0,0,0
4048,2901,1,35,6,NA,NA,130,NA,NA,181,NA,NA,13.939999999999998,NA,NA,11.979999999999999,NA,NA,0,0,2,0,0,1,0,0,0,0,0
4150,3436,1,20,19,NA,NA,125,NA,NA,242,NA,NA,26.060000000000002,NA,NA,17.090000000000003,NA,NA,0.45,0,7,0,0,0,0,0,1,0,0
4157,3000,1,38,17,NA,NA,79,NA,NA,288,NA,NA,30.330000000000002,NA,NA,20.010000000000005,NA,NA,0.9,0,7,0,0,0,0,0,1,0,0
4218,4539,1,60,16,NA,NA,9,NA,NA,159,NA,NA,20.41,NA,NA,13.850000000000001,NA,NA,0,0,6,0,0,0,0,0,0,1,0
4241,6509,1,38,29,NA,NA,12,NA,NA,217,NA,NA,26.38,NA,NA,17.75,NA,NA,0,0,5,0,1,0,0,0,0,0,0
4274,7910,1,40,15,NA,NA,2312,NA,NA,374,NA,NA,38.06999999999999,NA,NA,19.35,NA,NA,0.54,0,6,0,0,0,0,0,0,1,0
4351,3866,1,40,17,NA,NA,132,NA,NA,134,NA,NA,17.65,NA,NA,10.33,NA,NA,0.02,0,3,0,0,0,0,0,0,0,1
4363,11510,1,47,21,NA,NA,1762,NA,NA,286,NA,NA,26.999999999999996,NA,NA,13.68,NA,NA,0.675,0,8,0,0,0,1,0,0,0,0
4429,2040,1,58,22,NA,NA,1496,NA,NA,362,NA,NA,40.87000000000001,NA,NA,23.669999999999998,NA,NA,0.45,0,4,0,0,0,0,1,0,0,0
4434,11491,1,42,19,NA,NA,1163,NA,NA,308,NA,NA,31.950000000000006,NA,NA,18.5,NA,NA,1.503,0,4,0,0,0,0,1,0,0,0
4468,11514,1,35,15,NA,NA,1397,NA,NA,216,NA,NA,18.980000000000004,NA,NA,11.549999999999997,NA,NA,1.0881,0,6,0,0,0,0,0,0,1,0
4483,6881,1,72,17,NA,NA,225,NA,NA,331,NA,NA,30.380000000000003,NA,NA,19.609999999999996,NA,NA,0.72,0,7,0,0,0,0,0,1,0,0
4543,9135,1,47,22,NA,NA,21,NA,NA,142,NA,NA,33.28,NA,NA,10.899999999999997,NA,NA,0,0,8,0,0,0,1,0,0,0,0
4599,665,1,42,12,NA,NA,12,NA,NA,168,NA,NA,16.39,NA,NA,11.520000000000001,NA,NA,1.62,0,6,0,0,0,0,0,0,1,0
4625,1916,1,35,14,NA,NA,22,NA,NA,146,NA,NA,18.790000000000003,NA,NA,12.44,NA,NA,1.935,0,4,0,0,0,0,1,0,0,0
4632,769,1,20,27,NA,NA,29,NA,NA,129,NA,NA,12.27,NA,NA,8.949999999999998,NA,NA,0,0,5,0,1,0,0,0,0,0,0
4697,7822,1,60,9,NA,NA,66,NA,NA,145,NA,NA,10.81,NA,NA,5.16,NA,NA,0.0992,0,7,0,0,0,0,0,1,0,0
4822,2387,1,43,19,NA,NA,70,NA,NA,180,NA,NA,20.45,NA,NA,13.92,NA,NA,0,0,5,0,1,0,0,0,0,0,0
4834,8471,1,42,22,NA,NA,87,NA,NA,188,NA,NA,18.81,NA,NA,13.84,NA,NA,0.225,0,7,0,0,0,0,0,1,0,0
4848,3380,1,31,27,NA,NA,61,NA,NA,222,NA,NA,24.470000000000002,NA,NA,16.710000000000004,NA,NA,0.6030000000000001,0,6,0,0,0,0,0,0,1,0
4926,1263,1,35,13,NA,NA,29,NA,NA,132,NA,NA,17.090000000000003,NA,NA,11.799999999999999,NA,NA,0.558,0,3,0,0,0,0,0,0,0,1
4933,957,1,30,16,NA,NA,271,NA,NA,245,NA,NA,20.159999999999993,NA,NA,16.04,NA,NA,0.1764,0,6,0,0,0,0,0,0,1,0
4992,7658,1,40,22,NA,NA,57,NA,NA,154,NA,NA,16.7,NA,NA,10.959999999999997,NA,NA,0.126,0,7,0,0,0,0,0,1,0,0
5136,1063,1,55,24,NA,NA,3,NA,NA,122,NA,NA,30.310000000000002,NA,NA,10.069999999999999,NA,NA,0,0,8,0,0,0,1,0,0,0,0
5154,7529,1,25,28,NA,NA,32,NA,NA,169,NA,NA,16.74,NA,NA,11.209999999999999,NA,NA,0.297,0,6,0,0,0,0,0,0,1,0
5156,3061,1,30,22,NA,NA,330,NA,NA,409,NA,NA,29.13,NA,NA,17.72,NA,NA,0.7560000000000001,0,4,0,0,0,0,1,0,0,0
5163,9189,1,55,29,NA,NA,12,NA,NA,152,NA,NA,15.510000000000002,NA,NA,10.889999999999997,NA,NA,0.342,0,3,0,0,0,0,0,0,0,1
5251,6605,1,36,8,NA,NA,37,NA,NA,205,NA,NA,20.98,NA,NA,14.31,NA,NA,0.261,0,2,0,0,1,0,0,0,0,0
5304,402,1,30,17,NA,NA,67,NA,NA,234,NA,NA,23.640000000000004,NA,NA,15.89,NA,NA,0.45,0,1,1,0,0,0,0,0,0,0
5364,1719,1,32,16,NA,NA,131,NA,NA,281,NA,NA,18.87,NA,NA,12.339999999999998,NA,NA,0.936,0,6,0,0,0,0,0,0,1,0
5380,9437,1,63,19,NA,NA,48,NA,NA,220,NA,NA,25.959999999999997,NA,NA,17.349999999999998,NA,NA,1.035,0,8,0,0,0,1,0,0,0,0
5381,2886,1,50,21,NA,NA,59,NA,NA,262,NA,NA,26.340000000000003,NA,NA,17.879999999999995,NA,NA,0.45,0,1,1,0,0,0,0,0,0,0
5400,28,1,50,16,NA,NA,1209,NA,NA,235,NA,NA,25.67,NA,NA,13.829999999999998,NA,NA,0.5670000000000001,0,1,1,0,0,0,0,0,0,0
5426,10783,1,40,15,NA,NA,21,NA,NA,100,NA,NA,10.68,NA,NA,6.119999999999999,NA,NA,0.513,0,3,0,0,0,0,0,0,0,1
5432,6664,1,20,10,NA,NA,286,NA,NA,180,NA,NA,13.460000000000003,NA,NA,9.369999999999997,NA,NA,2.0952,0,7,0,0,0,0,0,1,0,0
5433,1465,1,25,13,NA,NA,56,NA,NA,227,NA,NA,24.57,NA,NA,16.48,NA,NA,0.513,0,1,1,0,0,0,0,0,0,0
5434,3777,1,30,15,NA,NA,11,NA,NA,139,NA,NA,17.049999999999997,NA,NA,11.319999999999999,NA,NA,1.764,0,4,0,0,0,0,1,0,0,0
5492,6409,1,60,17,NA,NA,15,NA,NA,109,NA,NA,11.100000000000001,NA,NA,7.81,NA,NA,0.261,0,3,0,0,0,0,0,0,0,1
5493,9589,1,41,16,NA,NA,52,NA,NA,283,NA,NA,24.669999999999995,NA,NA,16.96,NA,NA,0.594,0,6,0,0,0,0,0,0,1,0
5515,492,1,45,30,NA,NA,44,NA,NA,181,NA,NA,19.58,NA,NA,13.329999999999998,NA,NA,0.153,0,3,0,0,0,0,0,0,0,1
5520,7153,1,21,11,NA,NA,23,NA,NA,87,NA,NA,4.640000000000001,NA,NA,4.56,NA,NA,0,0,5,0,1,0,0,0,0,0,0
5567,2604,1,24,8,NA,NA,176,NA,NA,254,NA,NA,20.46,NA,NA,13.029999999999996,NA,NA,0.36,0,2,0,0,1,0,0,0,0,0
5576,6580,1,25,14,NA,NA,52,NA,NA,171,NA,NA,15.399999999999999,NA,NA,11.740000000000002,NA,NA,0.45,0,1,1,0,0,0,0,0,0,0
5601,1916,1,70,14,NA,NA,22,NA,NA,144,NA,NA,18.509999999999998,NA,NA,12.299999999999997,NA,NA,1.935,0,4,0,0,0,0,1,0,0,0
5603,5738,1,34,16,NA,NA,110,NA,NA,268,NA,NA,27.86,NA,NA,17.27,NA,NA,0.04800000000000001,0,1,1,0,0,0,0,0,0,0
5608,7996,1,80,8,NA,NA,160,NA,NA,178,NA,NA,12.13,NA,NA,7.929999999999999,NA,NA,2.8386,0,7,0,0,0,0,0,1,0,0
5649,10765,1,18,22,NA,NA,105,NA,NA,181,NA,NA,22.110000000000003,NA,NA,14.969999999999995,NA,NA,1.071,0,4,0,0,0,0,1,0,0,0
5681,2355,1,50,1,NA,NA,29,NA,NA,184,NA,NA,22.69,NA,NA,15.379999999999999,NA,NA,0.01,1,3,0,0,0,0,0,0,0,1
5683,7939,1,45,21,NA,NA,18,NA,NA,188,NA,NA,22.060000000000002,NA,NA,13.56,NA,NA,0.225,0,4,0,0,0,0,1,0,0,0
5702,4561,1,40,1,NA,NA,21,NA,NA,137,NA,NA,17.609999999999996,NA,NA,11.939999999999998,NA,NA,0.117,1,3,0,0,0,0,0,0,0,1
5791,11740,1,27,14,NA,NA,65,NA,NA,154,NA,NA,13.28,NA,NA,9.31,NA,NA,0.153,0,5,0,1,0,0,0,0,0,0
5836,5466,1,24,16,NA,NA,78,NA,NA,266,NA,NA,26.56,NA,NA,17.720000000000002,NA,NA,0.675,0,1,1,0,0,0,0,0,0,0
5840,3859,1,31,23,NA,NA,162,NA,NA,275,NA,NA,24.25,NA,NA,15.569999999999999,NA,NA,0.54,0,6,0,0,0,0,0,0,1,0
5851,794,1,50,23,NA,NA,131,NA,NA,145,NA,NA,11.77,NA,NA,5.399999999999999,NA,NA,4.0275,0,2,0,0,1,0,0,0,0,0
6034,4995,1,23,22,NA,NA,86,NA,NA,161,NA,NA,12,NA,NA,9.079999999999998,NA,NA,0.3528,0,2,0,0,1,0,0,0,0,0
6051,8862,1,44,9,NA,NA,152,NA,NA,152,NA,NA,13.189999999999998,NA,NA,6.04,NA,NA,0,0,7,0,0,0,0,0,1,0,0
6065,11709,1,40,14,NA,NA,35,NA,NA,158,NA,NA,28.87,NA,NA,6.66,NA,NA,0.5472,0,1,1,0,0,0,0,0,0,0
6285,9108,1,80,25,NA,NA,19,NA,NA,207,NA,NA,22.900000000000002,NA,NA,15.200000000000001,NA,NA,0.297,0,4,0,0,0,0,1,0,0,0
6301,3607,1,46,27,NA,NA,2,NA,NA,23,NA,NA,2.99,NA,NA,2.1,NA,NA,0,0,2,0,0,1,0,0,0,0,0
6328,4750,1,22,19,NA,NA,85,NA,NA,231,NA,NA,23.72,NA,NA,15.769999999999998,NA,NA,0.6030000000000001,0,5,0,1,0,0,0,0,0,0
6403,10044,1,30,16,NA,NA,19,NA,NA,167,NA,NA,19.04,NA,NA,13.66,NA,NA,0.18900000000000003,0,5,0,1,0,0,0,0,0,0
6438,5669,1,25,18,NA,NA,132,NA,NA,197,NA,NA,22.89,NA,NA,15.409999999999997,NA,NA,0.135,0,4,0,0,0,0,1,0,0,0
6440,6263,1,60,31,NA,NA,42,NA,NA,182,NA,NA,24.24,NA,NA,16.42,NA,NA,4.047,0,3,0,0,0,0,0,0,0,1
6504,9648,1,25,25,NA,NA,47,NA,NA,210,NA,NA,22.6,NA,NA,15.669999999999998,NA,NA,0.297,0,1,1,0,0,0,0,0,0,0
6568,2050,1,18,22,NA,NA,22,NA,NA,264,NA,NA,24.16,NA,NA,16.35,NA,NA,0.99,0,2,0,0,1,0,0,0,0,0
6569,11866,1,38,11,NA,NA,25,NA,NA,108,NA,NA,12.299999999999999,NA,NA,8.649999999999999,NA,NA,0.264,0,3,0,0,0,0,0,0,0,1
6609,9747,1,50,21,NA,NA,18,NA,NA,132,NA,NA,13.37,NA,NA,9.919999999999998,NA,NA,0.36,0,3,0,0,0,0,0,0,0,1
6751,4568,1,50,20,NA,NA,26,NA,NA,145,NA,NA,18.88,NA,NA,12.82,NA,NA,3.015,0,4,0,0,0,0,1,0,0,0
6762,11140,1,29,22,NA,NA,19,NA,NA,221,NA,NA,24.22,NA,NA,16.55,NA,NA,0.5246999999999999,0,2,0,0,1,0,0,0,0,0
6849,10262,1,26,19,NA,NA,2614,NA,NA,420,NA,NA,39.23,NA,NA,19.200000000000003,NA,NA,1.296,0,4,0,0,0,0,1,0,0,0
6904,3399,1,19,11,NA,NA,10,NA,NA,140,NA,NA,15.579999999999998,NA,NA,10.830000000000002,NA,NA,0,0,5,0,1,0,0,0,0,0,0
6971,2604,1,48,8,NA,NA,176,NA,NA,254,NA,NA,20.459999999999997,NA,NA,13.029999999999998,NA,NA,0.36,0,2,0,0,1,0,0,0,0,0
6984,10749,1,25,14,NA,NA,224,NA,NA,127,NA,NA,10.430000000000001,NA,NA,4.829999999999999,NA,NA,0.7524,0,1,1,0,0,0,0,0,0,0
6987,3360,1,30,20,NA,NA,181,NA,NA,187,NA,NA,17.520000000000003,NA,NA,13.9,NA,NA,0.075,0,2,0,0,1,0,0,0,0,0
7051,1369,1,51,17,NA,NA,31,NA,NA,293,NA,NA,24.610000000000003,NA,NA,16.060000000000002,NA,NA,0.45,0,4,0,0,0,0,1,0,0,0
7103,3251,1,55,25,NA,NA,12,NA,NA,177,NA,NA,20.679999999999996,NA,NA,13.969999999999997,NA,NA,0.747,0,1,1,0,0,0,0,0,0,0
7120,4851,1,25,17,NA,NA,144,NA,NA,302,NA,NA,31.290000000000003,NA,NA,20.830000000000002,NA,NA,1.197,0,7,0,0,0,0,0,1,0,0
7139,11715,1,65,30,NA,NA,66,NA,NA,241,NA,NA,23.970000000000002,NA,NA,15.760000000000002,NA,NA,0.9,0,5,0,1,0,0,0,0,0,0
7201,8141,1,25,23,NA,NA,47,NA,NA,130,NA,NA,9.809999999999999,NA,NA,4.3,NA,NA,2.4237,0,2,0,0,1,0,0,0,0,0
7259,3245,1,40,20,NA,NA,61,NA,NA,220,NA,NA,27.339999999999996,NA,NA,18.119999999999997,NA,NA,0.08200000000000002,0,2,0,0,1,0,0,0,0,0
7281,1027,1,36,22,NA,NA,99,NA,NA,206,NA,NA,15.34,NA,NA,10.729999999999999,NA,NA,0,0,2,0,0,1,0,0,0,0,0
7411,2963,1,19,24,NA,NA,71,NA,NA,249,NA,NA,25.490000000000006,NA,NA,17.03,NA,NA,0.21600000000000005,0,2,0,0,1,0,0,0,0,0
7565,8701,1,25,17,NA,NA,41,NA,NA,209,NA,NA,23.69,NA,NA,15.719999999999999,NA,NA,0.324,0,4,0,0,0,0,1,0,0,0
7609,431,1,45,22,NA,NA,74,NA,NA,255,NA,NA,28.849999999999998,NA,NA,19.560000000000002,NA,NA,0.81,0,4,0,0,0,0,1,0,0,0
7732,919,1,43,27,NA,NA,32,NA,NA,118,NA,NA,14.149999999999999,NA,NA,9.850000000000001,NA,NA,0.153,0,5,0,1,0,0,0,0,0,0
7785,4095,1,48,23,NA,NA,391,NA,NA,385,NA,NA,28.510000000000005,NA,NA,17.44,NA,NA,0.45,0,6,0,0,0,0,0,0,1,0
7795,11772,1,20,23,NA,NA,99,NA,NA,174,NA,NA,17.140000000000004,NA,NA,12.97,NA,NA,0.024,0,2,0,0,1,0,0,0,0,0
7840,8176,1,40,16,NA,NA,49,NA,NA,230,NA,NA,23.92,NA,NA,15.92,NA,NA,0.513,0,1,1,0,0,0,0,0,0,0
7841,3287,1,30,9,NA,NA,62,NA,NA,261,NA,NA,25.990000000000002,NA,NA,17.22,NA,NA,0.14400000000000002,0,2,0,0,1,0,0,0,0,0
7928,6796,1,35,12,NA,NA,353,NA,NA,335,NA,NA,27.02,NA,NA,16.23,NA,NA,1.152,0,6,0,0,0,0,0,0,1,0
7934,8314,1,35,21,NA,NA,628,NA,NA,138,NA,NA,13.32,NA,NA,5.13,NA,NA,0.35730000000000006,0,2,0,0,1,0,0,0,0,0
7998,1241,1,35,17,NA,NA,10,NA,NA,215,NA,NA,19.139999999999997,NA,NA,10.96,NA,NA,0.297,0,1,1,0,0,0,0,0,0,0
8097,82,1,33,8,NA,NA,73,NA,NA,171,NA,NA,11.92,NA,NA,6.14,NA,NA,0.675,0,7,0,0,0,0,0,1,0,0
8154,11788,1,95,20,NA,NA,70,NA,NA,184,NA,NA,19.72,NA,NA,13.379999999999997,NA,NA,0.45,0,4,0,0,0,0,1,0,0,0
8160,10639,1,20,8,NA,NA,172,NA,NA,213,NA,NA,14.4,NA,NA,10.04,NA,NA,0.36,0,5,0,1,0,0,0,0,0,0
8174,6220,1,30,24,NA,NA,86,NA,NA,168,NA,NA,15.07,NA,NA,7.689999999999999,NA,NA,0,0,8,0,0,0,1,0,0,0,0
8186,5150,1,35,25,NA,NA,60,NA,NA,109,NA,NA,6.07,NA,NA,7.0200000000000005,NA,NA,0,0,4,0,0,0,0,1,0,0,0
8200,7410,1,58,27,NA,NA,85,NA,NA,185,NA,NA,15.21,NA,NA,10.759999999999998,NA,NA,1.7369999999999999,0,2,0,0,1,0,0,0,0,0
8219,6042,1,21,24,NA,NA,703,NA,NA,494,NA,NA,30.540000000000003,NA,NA,17.450000000000003,NA,NA,0.9,0,4,0,0,0,0,1,0,0,0
8293,6413,1,28,19,NA,NA,75,NA,NA,130,NA,NA,10.769999999999998,NA,NA,5.419999999999999,NA,NA,0.8351999999999999,0,8,0,0,0,1,0,0,0,0
8323,3971,1,23,16,NA,NA,25,NA,NA,114,NA,NA,9.71,NA,NA,4.859999999999999,NA,NA,1.1538,0,6,0,0,0,0,0,0,1,0
8396,1052,1,22,14,NA,NA,200,NA,NA,191,NA,NA,14.620000000000001,NA,NA,7.749999999999998,NA,NA,4.7556,0,1,1,0,0,0,0,0,0,0
8540,9616,1,42,19,NA,NA,31,NA,NA,181,NA,NA,49.49,NA,NA,16.21,NA,NA,0.297,0,1,1,0,0,0,0,0,0,0
8713,6159,1,38,21,NA,NA,13,NA,NA,204,NA,NA,24.060000000000002,NA,NA,16.09,NA,NA,0,0,3,0,0,0,0,0,0,0,1
8843,4999,1,28,9,NA,NA,20,NA,NA,206,NA,NA,21.99,NA,NA,14.860000000000001,NA,NA,1.7298,0,7,0,0,0,0,0,1,0,0
8934,981,1,60,23,NA,NA,66,NA,NA,230,NA,NA,25.169999999999998,NA,NA,16.859999999999996,NA,NA,0.45,0,6,0,0,0,0,0,0,1,0
8967,7832,1,28,16,NA,NA,438,NA,NA,302,NA,NA,19.840000000000007,NA,NA,12.169999999999996,NA,NA,0.126,0,5,0,1,0,0,0,0,0,0
9072,2669,1,55,8,NA,NA,323,NA,NA,320,NA,NA,23.62,NA,NA,14.74,NA,NA,0.153,0,2,0,0,1,0,0,0,0,0
9079,7914,1,42,11,NA,NA,134,NA,NA,180,NA,NA,13.200000000000001,NA,NA,9.01,NA,NA,0.261,0,3,0,0,0,0,0,0,0,1
9195,5370,1,32,8,NA,NA,80,NA,NA,162,NA,NA,15.110000000000001,NA,NA,7.079999999999999,NA,NA,0,0,7,0,0,0,0,0,1,0,0
9210,9522,1,73,20,NA,NA,15,NA,NA,150,NA,NA,14.979999999999999,NA,NA,10.26,NA,NA,1.575,0,2,0,0,1,0,0,0,0,0
9224,3365,1,21,20,NA,NA,116,NA,NA,180,NA,NA,21.979999999999997,NA,NA,13.85,NA,NA,0.05,0,4,0,0,0,0,1,0,0,0
9243,4100,1,49,1,NA,NA,82,NA,NA,217,NA,NA,21.090000000000007,NA,NA,13.849999999999998,NA,NA,0.72,1,5,0,1,0,0,0,0,0,0
9254,1900,1,60,20,NA,NA,5,NA,NA,118,NA,NA,15.49,NA,NA,10.51,NA,NA,2.0340000000000003,0,4,0,0,0,0,1,0,0,0
9278,1830,1,40,25,NA,NA,1062,NA,NA,224,NA,NA,25.189999999999994,NA,NA,14.289999999999996,NA,NA,0.36,0,4,0,0,0,0,1,0,0,0
9311,9640,1,50,21,NA,NA,1759,NA,NA,324,NA,NA,32.57,NA,NA,17.780000000000005,NA,NA,0.45,0,8,0,0,0,1,0,0,0,0
9328,3207,1,32,13,NA,NA,29,NA,NA,160,NA,NA,13.329999999999998,NA,NA,9.849999999999998,NA,NA,0,0,3,0,0,0,0,0,0,0,1
9373,8711,1,42,30,NA,NA,17,NA,NA,222,NA,NA,20.540000000000003,NA,NA,10.17,NA,NA,0,0,3,0,0,0,0,0,0,0,1
9396,2278,1,45,29,NA,NA,14,NA,NA,160,NA,NA,16.08,NA,NA,11.719999999999999,NA,NA,1.062,0,3,0,0,0,0,0,0,0,1
9416,4568,1,24,20,NA,NA,27,NA,NA,159,NA,NA,20.81,NA,NA,14.179999999999996,NA,NA,3.015,0,4,0,0,0,0,1,0,0,0
9419,5992,1,35,23,NA,NA,11,NA,NA,193,NA,NA,19.6,NA,NA,12.639999999999997,NA,NA,0.252,0,4,0,0,0,0,1,0,0,0
9435,7088,1,30,4,NA,NA,100,NA,NA,119,NA,NA,22.340000000000003,NA,NA,11.17,NA,NA,0.45,0,5,0,1,0,0,0,0,0,0
9437,6532,1,20,17,NA,NA,12,NA,NA,178,NA,NA,22.26,NA,NA,14.929999999999996,NA,NA,0.36,0,4,0,0,0,0,1,0,0,0
9440,10056,1,30,22,NA,NA,68,NA,NA,185,NA,NA,19.63,NA,NA,13.360000000000001,NA,NA,0.513,0,5,0,1,0,0,0,0,0,0
9448,5013,1,37,13,NA,NA,31,NA,NA,165,NA,NA,39.539999999999985,NA,NA,6.249999999999998,NA,NA,0,0,1,1,0,0,0,0,0,0,0
9463,2777,1,28,28,NA,NA,53,NA,NA,239,NA,NA,18.22,NA,NA,12.869999999999997,NA,NA,1.341,0,3,0,0,0,0,0,0,0,1
9497,3624,1,28,15,NA,NA,19,NA,NA,165,NA,NA,8.69,NA,NA,6.209999999999999,NA,NA,4.2381,0,6,0,0,0,0,0,0,1,0
9530,7143,1,31,16,NA,NA,63,NA,NA,236,NA,NA,23.580000000000005,NA,NA,16.290000000000003,NA,NA,0.657,0,5,0,1,0,0,0,0,0,0
9545,7029,1,21,17,NA,NA,62,NA,NA,243,NA,NA,26.85,NA,NA,18.02,NA,NA,0.6030000000000001,0,1,1,0,0,0,0,0,0,0
9662,1907,1,18,25,NA,NA,16,NA,NA,183,NA,NA,19.06,NA,NA,12.689999999999996,NA,NA,0.369,0,4,0,0,0,0,1,0,0,0
9668,7203,1,20,22,NA,NA,142,NA,NA,252,NA,NA,17.2,NA,NA,13.529999999999998,NA,NA,0.025,0,7,0,0,0,0,0,1,0,0
9804,7833,1,23,23,NA,NA,14,NA,NA,193,NA,NA,20.430000000000003,NA,NA,13.54,NA,NA,0,0,4,0,0,0,0,1,0,0,0
9809,7792,1,40,28,NA,NA,87,NA,NA,182,NA,NA,19.520000000000003,NA,NA,14.23,NA,NA,0.945,0,6,0,0,0,0,0,0,1,0
9893,2313,1,30,22,NA,NA,49,NA,NA,228,NA,NA,26.730000000000004,NA,NA,17.840000000000003,NA,NA,0.639,0,5,0,1,0,0,0,0,0,0
9945,7290,1,25,23,NA,NA,38,NA,NA,191,NA,NA,24.3,NA,NA,16.71,NA,NA,0,0,1,1,0,0,0,0,0,0,0
9987,9384,1,30,14,NA,NA,15,NA,NA,124,NA,NA,15.54,NA,NA,10.78,NA,NA,2.097,0,4,0,0,0,0,1,0,0,0
10012,11042,1,43,9,NA,NA,123,NA,NA,293,NA,NA,16.799999999999997,NA,NA,13.01,NA,NA,0.423,0,2,0,0,1,0,0,0,0,0
10075,6010,1,41,20,NA,NA,42,NA,NA,190,NA,NA,19.93,NA,NA,13.29,NA,NA,0.029,0,2,0,0,1,0,0,0,0,0
10080,7,1,65,28,NA,NA,207,NA,NA,239,NA,NA,23.240000000000002,NA,NA,14.78,NA,NA,0,0,8,0,0,0,1,0,0,0,0
10101,2110,1,70,22,NA,NA,15,NA,NA,196,NA,NA,21.72,NA,NA,14.47,NA,NA,0,0,5,0,1,0,0,0,0,0,0
10122,2491,1,23,6,NA,NA,10,NA,NA,179,NA,NA,21.710000000000004,NA,NA,14.899999999999999,NA,NA,0.297,0,2,0,0,1,0,0,0,0,0
10141,4177,1,23,23,NA,NA,53,NA,NA,197,NA,NA,22.520000000000003,NA,NA,15.12,NA,NA,0.45,0,6,0,0,0,0,0,0,1,0
10178,4438,1,18,21,NA,NA,16,NA,NA,175,NA,NA,17.650000000000002,NA,NA,12.52,NA,NA,0.297,0,3,0,0,0,0,0,0,0,1
10195,7548,1,65,1,NA,NA,46,NA,NA,142,NA,NA,14.600000000000001,NA,NA,10.83,NA,NA,0.6030000000000001,1,3,0,0,0,0,0,0,0,1
10236,7187,1,47,17,NA,NA,11,NA,NA,196,NA,NA,24.680000000000007,NA,NA,16.56,NA,NA,0.306,0,4,0,0,0,0,1,0,0,0
10276,9036,1,55,20,NA,NA,39,NA,NA,148,NA,NA,23.570000000000004,NA,NA,14.699999999999998,NA,NA,0.297,0,5,0,1,0,0,0,0,0,0
10299,672,1,27,20,NA,NA,155,NA,NA,232,NA,NA,30.97,NA,NA,13.459999999999999,NA,NA,2.29,0,2,0,0,1,0,0,0,0,0
10313,3529,1,54,24,NA,NA,58,NA,NA,111,NA,NA,10.520000000000001,NA,NA,4.93,NA,NA,0.6786000000000001,0,8,0,0,0,1,0,0,0,0
10325,1839,1,50,19,NA,NA,948,NA,NA,272,NA,NA,29.370000000000008,NA,NA,17.25,NA,NA,0.45,0,1,1,0,0,0,0,0,0,0
10389,10582,1,30,29,NA,NA,57,NA,NA,196,NA,NA,20.529999999999998,NA,NA,13.369999999999997,NA,NA,0.45,0,5,0,1,0,0,0,0,0,0
10415,3384,1,33,29,NA,NA,7,NA,NA,222,NA,NA,22.490000000000002,NA,NA,15.229999999999999,NA,NA,0.6030000000000001,0,6,0,0,0,0,0,0,1,0
10470,5822,1,36,9,NA,NA,85,NA,NA,332,NA,NA,29.26,NA,NA,19.39,NA,NA,0.6435000000000001,0,7,0,0,0,0,0,1,0,0
10494,258,1,62,20,NA,NA,102,NA,NA,169,NA,NA,11.249999999999998,NA,NA,7.079999999999999,NA,NA,0.9,0,2,0,0,1,0,0,0,0,0
10508,4295,1,35,27,NA,NA,35,NA,NA,233,NA,NA,24.38,NA,NA,16.48,NA,NA,0,0,8,0,0,0,1,0,0,0,0
10529,739,1,25,11,NA,NA,271,NA,NA,216,NA,NA,13.669999999999998,NA,NA,8.6,NA,NA,0,0,5,0,1,0,0,0,0,0,0
10583,3378,1,19,23,NA,NA,25,NA,NA,251,NA,NA,22.230000000000004,NA,NA,14.41,NA,NA,0.36,0,4,0,0,0,0,1,0,0,0
10610,9252,1,33,17,NA,NA,17,NA,NA,154,NA,NA,21.470000000000002,NA,NA,13.36,NA,NA,0.18,0,3,0,0,0,0,0,0,0,1
10625,9142,1,48,18,NA,NA,46,NA,NA,154,NA,NA,15.22,NA,NA,10.119999999999996,NA,NA,0,0,3,0,0,0,0,0,0,0,1
10675,9889,1,45,11,NA,NA,31,NA,NA,153,NA,NA,14.92,NA,NA,10.729999999999999,NA,NA,0,0,5,0,1,0,0,0,0,0,0
10677,1376,1,39,22,NA,NA,34,NA,NA,225,NA,NA,24.790000000000003,NA,NA,16.54,NA,NA,0.36,0,4,0,0,0,0,1,0,0,0
10749,9799,1,48,21,NA,NA,200,NA,NA,278,NA,NA,28.1,NA,NA,18.02,NA,NA,0.6030000000000001,0,6,0,0,0,0,0,0,1,0
10765,4374,1,53,22,NA,NA,219,NA,NA,330,NA,NA,16.55,NA,NA,9.31,NA,NA,1.1187,0,8,0,0,0,1,0,0,0,0
10776,1488,1,50,23,NA,NA,28,NA,NA,207,NA,NA,25.86,NA,NA,17.34,NA,NA,0,0,1,1,0,0,0,0,0,0,0
10822,11740,1,25,14,NA,NA,65,NA,NA,152,NA,NA,13.219999999999999,NA,NA,9.28,NA,NA,0.153,0,5,0,1,0,0,0,0,0,0
10891,4603,1,25,25,NA,NA,35,NA,NA,169,NA,NA,20.26,NA,NA,13.8,NA,NA,0.63,0,4,0,0,0,0,1,0,0,0
10912,7106,1,45,25,NA,NA,345,NA,NA,395,NA,NA,27.459999999999997,NA,NA,15.53,NA,NA,1.6470000000000002,0,1,1,0,0,0,0,0,0,0
